This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.104, 164.267, 26.9635, 180
0.105, 160.395, 26.5731, 180
0.106, 155.259, 24.4338, 180
0.107, 149.084, 23.9197, 180
0.108, 146.133, 23.4714, 180
0.109, 142.204, 22.4704, 180
0.11, 137.45, 21.8691, 180
0.111, 134.07, 20.925, 180
0.112, 129.776, 20.2103, 180
0.113, 127.287, 19.2576, 180
0.114, 123.192, 18.6015, 180
0.115, 120.611, 17.4973, 180
0.116, 117.856, 18.443, 180
0.117, 114.356, 17.2414, 180
0.118, 111.453, 16.1968, 180
0.119, 109.099, 16.3133, 180
0.12, 107.501, 16.5986, 180
0.121, 103.9, 15.3018, 180
0.122, 101.453, 14.6015, 180
0.123, 99.484, 14.5631, 180
0.124, 97.759, 14.5292, 180
0.125, 94.975, 13.5275, 180
0.126, 93.054, 13.1848, 180
0.127, 90.96, 13.1224, 180
0.128, 90.118, 12.6826, 180
0.129, 87.889, 12.338, 180
0.13, 86.38, 12.7343, 180
0.131, 83.998, 12.1035, 180
0.132, 83.051, 11.2223, 180
0.133, 81.334, 11.7075, 180
0.134, 79.489, 11.0633, 180
0.135, 77.991, 10.7465, 180
0.136, 77.408, 11.2225, 180
0.137, 75.696, 11.5094, 180
0.138, 74.246, 10.7822, 180
0.139, 73.121, 9.63049, 180
0.14, 71.651, 10.1566, 180
0.141, 70.34, 9.81949, 180
0.142, 69.207, 9.83871, 180
0.143, 67.837, 9.19883, 180
0.144, 67.719, 9.63047, 180
0.145, 65.667, 8.73934, 180
0.146, 65.362, 8.79846, 180
0.147, 63.833, 8.56803, 180
0.148, 63.22, 8.68548, 180
0.149, 62.115, 8.40201, 180
0, 0, 0, 185
0.001, 0.003, 0.070647, 185
0.002, 0.009, 0.130073, 185
0.003, 0.045, 0.314603, 185
0.004, 0.071, 0.354907, 185
0.005, 0.13, 0.493052, 185
0.006, 0.268, 0.688604, 185
0.007, 0.323, 0.747443, 185
0.008, 0.504, 0.907736, 185
0.009, 0.715, 1.08433, 185
0.01, 0.916, 1.15972, 185
0.011, 1.204, 1.24675, 185
0.012, 1.4, 1.28686, 185
0.013, 1.671, 1.35306, 185
0.014, 1.874, 1.43183, 185
0.015, 2.23, 1.49636, 185
0.016, 2.398, 1.55293, 185
0.017, 2.678, 1.58124, 185
0.018, 2.862, 1.76209, 185
0.019, 3.28, 1.94103, 185
0.02, 3.442, 1.89173, 185
0.021, 3.77, 2.2296, 185
0.022, 3.902, 2.10675, 185
0.023, 4.304, 2.2049, 185
0.024, 4.531, 2.39688, 185
0.025, 4.947, 2.49243, 185
0.026, 5.086, 2.45451, 185
0.027, 5.446, 2.65086, 185
0.028, 5.801, 3.06062, 185
0.029, 6.154, 2.9193, 185
0.03, 6.312, 2.97769, 185
0.031, 6.761, 3.20841, 185
0.032, 7.109, 3.37507, 185
0.033, 7.463, 3.76864, 185
0.034, 7.943, 3.75177, 185
0.035, 8.246, 3.97988, 185
0.036, 8.733, 4.16818, 185
0.037, 9.248, 4.80422, 185
0.038, 9.658, 4.70883, 185
0.039, 10.129, 4.98842, 185
0.04, 10.617, 5.09022, 185
0.041, 11.26, 5.4224, 185
0.042, 11.911, 6.16337, 185
0.043, 12.402, 6.14137, 185
0.044, 13.131, 6.22959, 185
0.045, 13.773, 10.3121, 185
0.046, 14.502, 8.17215, 185
0.047, 15.21, 12.6667, 185
0.048, 16.012, 8.70757, 185
0.049, 19.832, 54.3003, 185
0.05, 19.032, 31.9683, 185
0.051, 21.182, 42.855, 185
0.052, 20.967, 26.2627, 185
0.053, 26.859, 74.8732, 185
0.054, 31.085, 82.301, 185
0.055, 32.227, 81.2106, 185
0.056, 35.123, 85.0925, 185
0.057, 45.113, 114.391, 185
0.058, 41.899, 99.5407, 185
0.059, 49.065, 116.025, 185
0.06, 65.596, 156.066, 185
0.061, 68.413, 153.088, 185
0.062, 90.156, 186.754, 185
0.063, 118.934, 222.825, 185
0.064, 120.335, 221.103, 185
0.065, 140.24, 234.055, 185
0.066, 160.384, 245.152, 185
0.067, 177.801, 250.04, 185
0.068, 229.807, 277.761, 185
0.069, 255.05, 282.581, 185
0.07, 286.559, 283.247, 185
0.071, 324.952, 281.567, 185
0.072, 330.563, 271.572, 185
0.073, 379.133, 259.992, 185
0.074, 416.48, 237.22, 185
0.075, 409.58, 225.349, 185
0.076, 429.345, 203.541, 185
0.077, 432.452, 180.193, 185
0.078, 440.826, 150.783, 185
0.079, 431.68, 135.715, 185
0.08, 424.632, 119.955, 185
0.081, 414.246, 107.745, 185
0.082, 404.069, 94.0625, 185
0.083, 380.678, 86.6069, 185
0.084, 366.497, 86.9591, 185
0.085, 353.096, 72.714, 185
0.086, 337.504, 70.046, 185
0.087, 319.815, 63.2286, 185
0.088, 310.927, 61.1485, 185
0.089, 295.275, 55.6354, 185
0.09, 279.995, 52.3137, 185
0.091, 265, 52.3152, 185
0.092, 257.426, 48.1699, 185
0.093, 246.293, 46.8763, 185
0.094, 237.352, 42.871, 185
0.095, 226.472, 41.7343, 185
0.096, 214.605, 36.8858, 185
0.097, 210.929, 36.4367, 185
0.098, 202.033, 34.5423, 185
0.099, 195.086, 33.7246, 185
0.1, 190.557, 32.4339, 185
0.101, 182.212, 29.8849, 185
0.102, 176.597, 29.6358, 185
0.103, 170.623, 28.6946, 185
0.104, 164.674, 27.1065, 185
0.105, 160.322, 28.4462, 185
0.106, 155.691, 24.7751, 185
0.107, 151.287, 24.1511, 185
0.108, 145.931, 22.6742, 185
0.109, 141.621, 22.3704, 185
0.11, 136.822, 20.9117, 185
0.111, 135.297, 20.3688, 185
0.112, 131.066, 20.5196, 185
0.113, 127.736, 19.5836, 185
0.114, 123.224, 18.5653, 185
0.115, 120.779, 18.6644, 185
0.116, 117.81, 17.0666, 185
0.117, 114.517, 16.7638, 185
0.118, 112.114, 16.2591, 185
0.119, 109.361, 15.8488, 185
0.12, 107.036, 15.7478, 185
0.121, 104.82, 15.6109, 185
0.122, 101.607, 14.6094, 185
0.123, 99.17, 14.2127, 185
0.124, 97.647, 14.4942, 185
0.125, 95.823, 14.1134, 185
0.126, 93.112, 13.3064, 185
0.127, 90.836, 12.7361, 185
0.128, 89.887, 12.5201, 185
0.129, 88.164, 12.2204, 185
0.13, 85.988, 11.9669, 185
0.131, 84.821, 12.6034, 185
0.132, 82.8, 11.0524, 185
0.133, 81.233, 11.7053, 185
0.134, 80.3, 11.5479, 185
0.135, 77.614, 10.8025, 185
0.136, 77.07, 10.6809, 185
0.137, 75.177, 10.0195, 185
0.138, 73.825, 10.056, 185
0.139, 72.846, 10.0514, 185
0.14, 71.909, 9.64555, 185
0.141, 70.731, 9.66409, 185
0.142, 69.388, 9.92146, 185
0.143, 68.513, 8.8135, 185
0.144, 67.248, 9.294, 185
0.145, 66.076, 8.88877, 185
0.146, 65.828, 9.29411, 185
0.147, 64.574, 8.81626, 185
0.148, 63.304, 8.55638, 185
0.149, 62.44, 8.88889, 185
0, 0, 0, 190
0.001, 0, 0, 190
0.002, 0.009, 0.113662, 190
0.003, 0.032, 0.238696, 190
0.004, 0.074, 0.366775, 190
0.005, 0.179, 0.59746, 190
0.006, 0.213, 0.599692, 190
0.007, 0.38, 0.824379, 190
0.008, 0.562, 0.967552, 190
0.009, 0.707, 1.07292, 190
0.01, 0.99, 1.21569, 190
0.011, 1.224, 1.25372, 190
0.012, 1.498, 1.46082, 190
0.013, 1.726, 1.43838, 190
0.014, 2.067, 1.45963, 190
0.015, 2.255, 1.56396, 190
0.016, 2.577, 1.67633, 190
0.017, 2.832, 1.78879, 190
0.018, 2.935, 1.72127, 190
0.019, 3.288, 1.84636, 190
0.02, 3.604, 2.10361, 190
0.021, 3.795, 1.97002, 190
0.022, 4.161, 2.36877, 190
0.023, 4.47, 2.36159, 190
0.024, 4.653, 2.27609, 190
0.025, 4.84, 2.41131, 190
0.026, 5.192, 2.3446, 190
0.027, 5.576, 2.63367, 190
0.028, 5.91, 2.8632, 190
0.029, 6.082, 2.85259, 190
0.03, 6.59, 3.01992, 190
0.031, 6.858, 3.13876, 190
0.032, 7.349, 3.3023, 190
0.033, 7.604, 3.56191, 190
0.034, 8.1, 3.83328, 190
0.035, 8.354, 3.60953, 190
0.036, 9.296, 4.42565, 190
0.037, 9.319, 4.84801, 190
0.038, 9.664, 4.37391, 190
0.039, 10.311, 5.38203, 190
0.04, 10.84, 5.12586, 190
0.041, 11.407, 5.60565, 190
0.042, 12.183, 6.15236, 190
0.043, 12.421, 5.67501, 190
0.044, 13.07, 6.43779, 190
0.045, 15.263, 38.3308, 190
0.046, 14.453, 10.3144, 190
0.047, 15.92, 9.15694, 190
0.048, 16.974, 26.5424, 190
0.049, 18.614, 32.9617, 190
0.05, 19.142, 36.9508, 190
0.051, 20.333, 34.4101, 190
0.052, 20.393, 11.8739, 190
0.053, 24.884, 52.4931, 190
0.054, 26.713, 59.3273, 190
0.055, 34.57, 92.6623, 190
0.056, 34.113, 81.2886, 190
0.057, 46.298, 120.497, 190
0.058, 45.501, 111.881, 190
0.059, 55.736, 136.444, 190
0.06, 75.193, 175.519, 190
0.061, 75.35, 166.803, 190
0.062, 95.683, 194.306, 190
0.063, 115.134, 219.965, 190
0.064, 143.859, 243.521, 190
0.065, 143.752, 238.866, 190
0.066, 172.55, 259.954, 190
0.067, 206.295, 272.396, 190
0.068, 220.162, 275.931, 190
0.069, 270.999, 290.796, 190
0.07, 295.214, 289.834, 190
0.071, 327.438, 286.085, 190
0.072, 367.523, 274.259, 190
0.073, 382.204, 262.37, 190
0.074, 421.667, 243.604, 190
0.075, 432.495, 221.309, 190
0.076, 443.193, 198.443, 190
0.077, 449.88, 176.21, 190
0.078, 443.427, 150.65, 190
0.079, 447.802, 125.022, 190
0.08, 435.837, 124.217, 190
0.081, 428.338, 102.918, 190
0.082, 397.433, 92.4249, 190
0.083, 388.675, 88.2255, 190
0.084, 373.526, 82.5606, 190
0.085, 358.669, 74.1176, 190
0.086, 339.845, 69.3535, 190
0.087, 322.805, 63.314, 190
0.088, 307.406, 58.3965, 190
0.089, 295.57, 56.934, 190
0.09, 281.317, 51.2993, 190
0.091, 268.472, 49.3873, 190
0.092, 256.599, 46.4985, 190
0.093, 245.608, 45.6872, 190
0.094, 234.939, 41.5819, 190
0.095, 227.517, 41.7834, 190
0.096, 219.264, 39.6026, 190
0.097, 211.294, 37.5924, 190
0.098, 202.717, 35.186, 190
0.099, 195.738, 35.1869, 190
0.1, 189.267, 33.0601, 190
0.101, 183.555, 30.0324, 190
0.102, 177.549, 27.9985, 190
0.103, 171.401, 28.268, 190
0.104, 163.637, 24.0745, 190
0.105, 160.736, 25.9294, 190
0.106, 156.279, 25.5166, 190
0.107, 150.635, 24.0494, 190
0.108, 145.536, 22.8064, 190
0.109, 142.316, 21.2238, 190
0.11, 137.891, 20.8136, 190
0.111, 133.605, 20.6905, 190
0.112, 131.93, 21.2414, 190
0.113, 127.729, 19.1324, 190
0.114, 124.429, 18.3996, 190
0.115, 121.647, 18.7776, 190
0.116, 118.265, 16.951, 190
0.117, 114.787, 17.1737, 190
0.118, 112.375, 16.8091, 190
0.119, 109.486, 16.4495, 190
0.12, 106.327, 14.975, 190
0.121, 104.621, 15.2787, 190
0.122, 102.808, 14.8855, 190
0.123, 101.097, 14.7384, 190
0.124, 98.863, 14.124, 190
0.125, 95.765, 13.6546, 190
0.126, 93.28, 12.988, 190
0.127, 92.44, 12.8596, 190
0.128, 89.611, 12.1956, 190
0.129, 88.088, 12.3089, 190
0.13, 86.957, 12.006, 190
0.131, 85.165, 12.1332, 190
0.132, 83.327, 11.338, 190
0.133, 82.002, 11.5599, 190
0.134, 79.301, 11.0049, 190
0.135, 78.953, 11.0233, 190
0.136, 76.496, 10.2245, 190
0.137, 75.86, 10.5398, 190
0.138, 74.215, 9.88123, 190
0.139, 72.886, 9.65655, 190
0.14, 72.148, 10.3278, 190
0.141, 70.566, 10.0636, 190
0.142, 69.36, 9.28474, 190
0.143, 68.719, 9.54861, 190
0.144, 67.349, 8.98171, 190
0.145, 65.97, 8.88083, 190
0.146, 65.492, 9.1306, 190
0.147, 64.2, 8.59814, 190
0.148, 64.123, 8.96593, 190
0.149, 62.585, 8.51204, 190
0, 0, 0, 195
0.001, 0, 0, 195
0.002, 0.02, 0.193907, 195
0.003, 0.043, 0.301912, 195
0.004, 0.092, 0.411747, 195
0.005, 0.156, 0.549239, 195
0.006, 0.25, 0.653835, 195
0.007, 0.401, 0.86614, 195
0.008, 0.595, 1.01832, 195
0.009, 0.826, 1.13036, 195
0.01, 0.977, 1.16811, 195
0.011, 1.28, 1.35853, 195
0.012, 1.552, 1.33914, 195
0.013, 1.735, 1.34491, 195
0.014, 2.014, 1.41273, 195
0.015, 2.223, 1.43013, 195
0.016, 2.471, 1.44608, 195
0.017, 2.783, 1.61428, 195
0.018, 2.946, 1.68555, 195
0.019, 3.253, 1.81301, 195
0.02, 3.547, 1.98136, 195
0.021, 3.761, 2.03172, 195
0.022, 4.118, 2.26232, 195
0.023, 4.475, 2.24708, 195
0.024, 4.619, 2.11987, 195
0.025, 4.915, 2.38951, 195
0.026, 5.271, 2.53053, 195
0.027, 5.615, 2.82786, 195
0.028, 6.008, 2.97354, 195
0.029, 6.278, 2.90598, 195
0.03, 6.665, 2.8759, 195
0.031, 7.094, 3.40869, 195
0.032, 7.43, 3.60237, 195
0.033, 7.839, 3.64487, 195
0.034, 8.162, 3.90074, 195
0.035, 8.311, 3.516, 195
0.036, 8.878, 3.86123, 195
0.037, 9.47, 4.68371, 195
0.038, 9.797, 4.458, 195
0.039, 10.563, 5.15422, 195
0.04, 11.149, 5.34835, 195
0.041, 11.664, 6.4255, 195
0.042, 12.085, 6.13627, 195
0.043, 12.605, 6.54576, 195
0.044, 13.63, 6.6196, 195
0.045, 14.442, 8.95258, 195
0.046, 15.03, 8.682, 195
0.047, 17.657, 40.3621, 195
0.048, 18.345, 39.312, 195
0.049, 18.308, 27.7991, 195
0.05, 19.19, 12.7235, 195
0.051, 21.565, 41.1843, 195
0.052, 25.795, 60.4886, 195
0.053, 25.132, 51.1145, 195
0.054, 28.937, 62.9765, 195
0.055, 32.537, 81.7828, 195
0.056, 35.905, 85.2459, 195
0.057, 46.301, 120.023, 195
0.058, 48.985, 126.856, 195
0.059, 59.078, 143.8, 195
0.06, 65.367, 153.534, 195
0.061, 72.444, 162.653, 195
0.062, 106.76, 211.818, 195
0.063, 116.076, 221.479, 195
0.064, 130.672, 232.926, 195
0.065, 170.062, 260.377, 195
0.066, 187.043, 271.098, 195
0.067, 216.572, 283.06, 195
0.068, 263.873, 303.448, 195
0.069, 289.779, 294.929, 195
0.07, 321.876, 299.21, 195
0.071, 352.622, 289.093, 195
0.072, 374.514, 283.183, 195
0.073, 407.645, 260.513, 195
0.074, 450.486, 236.314, 195
0.075, 445.397, 219.321, 195
0.076, 454.922, 201.015, 195
0.077, 456.638, 171.458, 195
0.078, 460.628, 155.821, 195
0.079, 451.327, 126.737, 195
0.08, 440.627, 113.563, 195
0.081, 421.349, 101.063, 195
0.082, 403.55, 91.4426, 195
0.083, 386.915, 83.8924, 195
0.084, 372.82, 76.6509, 195
0.085, 354.131, 78.0533, 195
0.086, 336.453, 67.2513, 195
0.087, 323.955, 61.8334, 195
0.088, 307.093, 59.1779, 195
0.089, 292.772, 55.1661, 195
0.09, 282.915, 53.5334, 195
0.091, 268.456, 49.6754, 195
0.092, 258.984, 47.2357, 195
0.093, 247.749, 42.707, 195
0.094, 237.298, 42.2553, 195
0.095, 226.424, 39.5692, 195
0.096, 220.927, 37.8706, 195
0.097, 212.487, 36.1476, 195
0.098, 204.549, 34.8475, 195
0.099, 196.08, 33.2038, 195
0.1, 190.437, 31.7075, 195
0.101, 184.019, 30.8071, 195
0.102, 178.062, 30.3149, 195
0.103, 171.115, 27.6247, 195
0.104, 165.14, 26.4332, 195
0.105, 160.599, 25.8255, 195
0.106, 155.17, 24.0668, 195
0.107, 150.708, 23.4483, 195
0.108, 146.51, 22.6673, 195
0.109, 142.125, 21.4599, 195
0.11, 137.877, 21.8396, 195
0.111, 134.629, 19.6906, 195
0.112, 130.66, 19.6476, 195
0.113, 127.433, 19.5707, 195
0.114, 123.861, 18.3186, 195
0.115, 120.53, 16.933, 195
0.116, 117.247, 17.9968, 195
0.117, 115.088, 16.3224, 195
0.118, 112.877, 15.9599, 195
0.119, 109.488, 16.8788, 195
0.12, 108.546, 16.0004, 195
0.121, 103.898, 14.61, 195
0.122, 102.505, 15.05, 195
0.123, 100.084, 14.7081, 195
0.124, 97.859, 13.3658, 195
0.125, 95.581, 13.1365, 195
0.126, 92.943, 13.4083, 195
0.127, 90.951, 12.8161, 195
0.128, 89.929, 12.4136, 195
0.129, 88.113, 12.5222, 195
0.13, 87.15, 12.7616, 195
0.131, 84.31, 12.2165, 195
0.132, 83.176, 11.7467, 195
0.133, 81.782, 10.9864, 195
0.134, 80.292, 10.9878, 195
0.135, 78.172, 10.4916, 195
0.136, 77.675, 10.6752, 195
0.137, 76.604, 10.5421, 195
0.138, 75.064, 10.2984, 195
0.139, 73.003, 9.95856, 195
0.14, 71.908, 9.67417, 195
0.141, 70.623, 9.34092, 195
0.142, 69.396, 8.944, 195
0.143, 68.622, 8.75655, 195
0.144, 67.597, 9.15776, 195
0.145, 66.702, 8.83952, 195
0.146, 65.62, 8.52523, 195
0.147, 64.679, 8.49929, 195
0.148, 63.144, 8.58145, 195
0.149, 62.349, 8.11574, 195
0, 0, 0, 200
0.001, 0.004, 0.0893532, 200
0.002, 0.015, 0.169632, 200
0.003, 0.043, 0.339339, 200
0.004, 0.069, 0.335021, 200
0.005, 0.165, 0.547517, 200
0.006, 0.263, 0.678108, 200
0.007, 0.422, 0.838997, 200
0.008, 0.631, 0.997416, 200
0.009, 0.79, 1.0686, 200
0.01, 1.071, 1.22146, 200
0.011, 1.319, 1.29354, 200
0.012, 1.551, 1.37964, 200
0.013, 1.772, 1.42198, 200
0.014, 2.149, 1.45904, 200
0.015, 2.382, 1.49936, 200
0.016, 2.636, 1.60484, 200
0.017, 2.843, 1.70069, 200
0.018, 3.116, 1.74658, 200
0.019, 3.371, 1.8744, 200
0.02, 3.632, 1.9861, 200
0.021, 4.013, 2.28272, 200
0.022, 4.303, 2.22018, 200
0.023, 4.46, 2.25575, 200
0.024, 4.743, 2.23404, 200
0.025, 5.089, 2.40106, 200
0.026, 5.379, 2.50307, 200
0.027, 5.691, 2.95661, 200
0.028, 6.095, 2.72763, 200
0.029, 6.486, 2.8245, 200
0.03, 6.787, 3.19807, 200
0.031, 7.378, 3.70555, 200
0.032, 7.42, 3.40729, 200
0.033, 7.762, 3.63694, 200
0.034, 8.199, 3.61876, 200
0.035, 8.643, 3.89789, 200
0.036, 9.085, 3.98042, 200
0.037, 9.593, 4.62054, 200
0.038, 10.21, 4.92625, 200
0.039, 10.395, 5.14791, 200
0.04, 10.974, 5.07201, 200
0.041, 11.614, 4.9999, 200
0.042, 12.517, 5.78617, 200
0.043, 12.819, 7.02995, 200
0.044, 13.737, 7.28641, 200
0.045, 14.433, 7.00882, 200
0.046, 14.993, 7.65016, 200
0.047, 16.651, 27.975, 200
0.048, 17.074, 11.435, 200
0.049, 20.005, 35.6784, 200
0.05, 18.722, 13.0582, 200
0.051, 23.289, 51.2098, 200
0.052, 23.781, 45.1689, 200
0.053, 25.15, 50.4648, 200
0.054, 27.054, 44.9643, 200
0.055, 37.033, 100.582, 200
0.056, 39.311, 107.593, 200
0.057, 44.327, 109.798, 200
0.058, 58.174, 143.312, 200
0.059, 63.527, 153.139, 200
0.06, 74.105, 174.168, 200
0.061, 91.046, 199.774, 200
0.062, 99.742, 205.511, 200
0.063, 122.125, 228.966, 200
0.064, 139.86, 244.331, 200
0.065, 188.931, 285.179, 200
0.066, 198.057, 277.999, 200
0.067, 224.926, 290.031, 200
0.068, 268.519, 309.949, 200
0.069, 307.764, 310.453, 200
0.07, 349.399, 305.626, 200
0.071, 369.78, 300.937, 200
0.072, 410.825, 278.244, 200
0.073, 426.357, 269.375, 200
0.074, 455.965, 238.859, 200
0.075, 482.677, 211.415, 200
0.076, 475.982, 187.946, 200
0.077, 472.645, 165.643, 200
0.078, 461.121, 145.522, 200
0.079, 458.159, 132.332, 200
0.08, 446.712, 109.684, 200
0.081, 423.275, 101.633, 200
0.082, 411.676, 90.1308, 200
0.083, 392.024, 85.7842, 200
0.084, 375.015, 80.6259, 200
0.085, 360.481, 70.9922, 200
0.086, 339.268, 69.1295, 200
0.087, 323.304, 61.9756, 200
0.088, 311.723, 61.8508, 200
0.089, 295.584, 55.6009, 200
0.09, 279.11, 50.4006, 200
0.091, 269.368, 49.9891, 200
0.092, 259.894, 45.1675, 200
0.093, 248.574, 42.9654, 200
0.094, 235.69, 41.4985, 200
0.095, 227.202, 39.3945, 200
0.096, 219.171, 38.8851, 200
0.097, 211.853, 37.1558, 200
0.098, 203.326, 34.3015, 200
0.099, 196.848, 33.3782, 200
0.1, 189.435, 30.6909, 200
0.101, 183.665, 28.7359, 200
0.102, 176.845, 29.1066, 200
0.103, 172.166, 27.9038, 200
0.104, 165.58, 25.8394, 200
0.105, 159.542, 24.0641, 200
0.106, 157.096, 24.6506, 200
0.107, 150.388, 22.8353, 200
0.108, 147.534, 23.0433, 200
0.109, 142.986, 22.1241, 200
0.11, 138.268, 20.2019, 200
0.111, 134.788, 20.0445, 200
0.112, 132.207, 20.2706, 200
0.113, 127.722, 18.9616, 200
0.114, 124.219, 18.417, 200
0.115, 122.144, 18.0441, 200
0.116, 116.835, 16.9836, 200
0.117, 116.033, 16.6087, 200
0.118, 112.553, 15.9372, 200
0.119, 109.717, 15.5952, 200
0.12, 107.424, 14.8587, 200
0.121, 104.523, 14.2726, 200
0.122, 102.689, 14.5824, 200
0.123, 99.912, 14.4076, 200
0.124, 98.348, 14.2579, 200
0.125, 95.626, 12.8697, 200
0.126, 94.303, 13.3257, 200
0.127, 91.673, 12.1274, 200
0.128, 90.259, 12.6967, 200
0.129, 87.398, 11.8549, 200
0.13, 86.874, 12.0021, 200
0.131, 84.878, 12.1713, 200
0.132, 83.416, 11.4757, 200
0.133, 82.174, 11.266, 200
0.134, 80.001, 11.0123, 200
0.135, 78.842, 10.726, 200
0.136, 77.438, 10.9604, 200
0.137, 75.588, 9.99181, 200
0.138, 74.179, 9.61722, 200
0.139, 73.21, 9.99279, 200
0.14, 72.548, 9.58247, 200
0.141, 70.81, 9.20249, 200
0.142, 69.924, 8.89597, 200
0.143, 68.408, 9.16163, 200
0.144, 68.269, 9.12593, 200
0.145, 66.323, 8.43177, 200
0.146, 65.77, 9.09039, 200
0.147, 64.54, 8.55339, 200
0.148, 63.842, 9.09478, 200
0.149, 62.242, 8.23003, 200

Processor time: 41648.5.

Wall time: 41656s.
