This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.089, 316.369, 48.2696, 480
0.09, 302.085, 43.8496, 480
0.091, 287.588, 40.0723, 480
0.092, 274.388, 38.4011, 480
0.093, 262.416, 37.0063, 480
0.094, 250.69, 32.8971, 480
0.095, 242.223, 32.8823, 480
0.096, 232.679, 30.6092, 480
0.097, 224.419, 28.8962, 480
0.098, 214.83, 27.8808, 480
0.099, 207.972, 27.6535, 480
0.1, 200.908, 25.471, 480
0.101, 194.355, 25.757, 480
0.102, 185.831, 23.272, 480
0.103, 179.487, 22.2424, 480
0.104, 175.637, 21.9393, 480
0.105, 170.528, 22.2801, 480
0.106, 165.266, 20.4484, 480
0.107, 159.481, 19.1059, 480
0.108, 154.347, 18.602, 480
0.109, 151.013, 18.2437, 480
0.11, 146.986, 18.0453, 480
0.111, 141.074, 16.3221, 480
0.112, 138.203, 16.1896, 480
0.113, 134.895, 16.0388, 480
0.114, 131.324, 15.2836, 480
0.115, 129.174, 15.2567, 480
0.116, 125.639, 14.646, 480
0.117, 122.026, 13.8605, 480
0.118, 118.821, 13.6846, 480
0.119, 116.248, 14.1581, 480
0.12, 113.16, 13.0616, 480
0.121, 110.783, 12.222, 480
0.122, 108.309, 12.1604, 480
0.123, 105.6, 11.7341, 480
0.124, 103.588, 11.5956, 480
0.125, 101.084, 11.2874, 480
0.126, 98.973, 11.8562, 480
0.127, 96.894, 10.4587, 480
0.128, 94.724, 10.0318, 480
0.129, 93.317, 10.31, 480
0.13, 91.535, 10.0073, 480
0.131, 89.971, 10.3336, 480
0.132, 87.902, 9.87058, 480
0.133, 86.038, 9.01091, 480
0.134, 84.713, 9.06745, 480
0.135, 83.473, 8.83342, 480
0.136, 81.797, 8.68077, 480
0.137, 80.274, 8.17942, 480
0.138, 79.262, 8.45526, 480
0.139, 77.057, 8.26328, 480
0.14, 76.02, 8.33664, 480
0.141, 74.89, 8.69275, 480
0.142, 73.801, 7.54953, 480
0.143, 72.09, 7.11968, 480
0.144, 71.526, 7.91235, 480
0.145, 70.136, 7.35238, 480
0.146, 69.033, 7.22716, 480
0.147, 67.776, 6.93872, 480
0.148, 67.138, 7.34431, 480
0.149, 66.299, 7.11615, 480
0, 0, 0, 485
0.001, 0.006, 0.10938, 485
0.002, 0.055, 0.309798, 485
0.003, 0.248, 0.684468, 485
0.004, 0.447, 0.859762, 485
0.005, 0.782, 1.02785, 485
0.006, 1.274, 1.2292, 485
0.007, 1.567, 1.1285, 485
0.008, 1.902, 1.06414, 485
0.009, 2.333, 1.14285, 485
0.01, 2.658, 1.30959, 485
0.011, 2.992, 1.43942, 485
0.012, 3.311, 1.57298, 485
0.013, 3.791, 1.78026, 485
0.014, 3.957, 1.64413, 485
0.015, 4.459, 1.99507, 485
0.016, 4.918, 2.08645, 485
0.017, 5.245, 1.98015, 485
0.018, 5.561, 1.96119, 485
0.019, 5.937, 2.06229, 485
0.02, 6.409, 2.26886, 485
0.021, 6.723, 2.36395, 485
0.022, 7.101, 2.4574, 485
0.023, 7.554, 2.83533, 485
0.024, 8.131, 3.08088, 485
0.025, 8.555, 3.18982, 485
0.026, 8.926, 3.22405, 485
0.027, 9.728, 3.78973, 485
0.028, 9.929, 3.43889, 485
0.029, 10.555, 3.65226, 485
0.03, 11.208, 3.86817, 485
0.031, 11.611, 4.05829, 485
0.032, 12.193, 4.38244, 485
0.033, 13.217, 4.78225, 485
0.034, 13.851, 5.32943, 485
0.035, 14.463, 5.50987, 485
0.036, 15.333, 5.81723, 485
0.037, 16.092, 6.13625, 485
0.038, 17.053, 6.20227, 485
0.039, 18.044, 7.11632, 485
0.04, 19.547, 8.70183, 485
0.041, 19.963, 9.14809, 485
0.042, 21.038, 9.47727, 485
0.043, 21.887, 11.9968, 485
0.044, 23.036, 9.58555, 485
0.045, 27.659, 73.7982, 485
0.046, 26.41, 11.9741, 485
0.047, 31.045, 73.8074, 485
0.048, 33.832, 87.6872, 485
0.049, 38.556, 115.575, 485
0.05, 54.238, 189.054, 485
0.051, 59.722, 214.124, 485
0.052, 67.819, 222.797, 485
0.053, 113.343, 364.609, 485
0.054, 150.574, 430.668, 485
0.055, 186.058, 485.57, 485
0.056, 224.337, 532.974, 485
0.057, 271.351, 576.761, 485
0.058, 398.6, 682.27, 485
0.059, 501.142, 752.189, 485
0.06, 569.843, 773.212, 485
0.061, 717.789, 797.749, 485
0.062, 874.63, 804.394, 485
0.063, 933.481, 757.216, 485
0.064, 1070.97, 700.365, 485
0.065, 1153.54, 610.129, 485
0.066, 1159.57, 534.425, 485
0.067, 1189.42, 426.374, 485
0.068, 1139.29, 354.197, 485
0.069, 1104.9, 290.547, 485
0.07, 1033.22, 238.034, 485
0.071, 963.4, 223.844, 485
0.072, 909.742, 212.06, 485
0.073, 826.79, 172.464, 485
0.074, 772.239, 154.885, 485
0.075, 716.832, 144.948, 485
0.076, 665.412, 131.429, 485
0.077, 624.183, 120.448, 485
0.078, 578.21, 105.409, 485
0.079, 546.457, 95.8616, 485
0.08, 512.052, 86.8891, 485
0.081, 481.684, 79.7115, 485
0.082, 454.954, 75.1197, 485
0.083, 427.498, 69.5807, 485
0.084, 402.567, 62.5742, 485
0.085, 380.503, 59.2991, 485
0.086, 363.652, 55.564, 485
0.087, 346.985, 54.1243, 485
0.088, 329.204, 49.1181, 485
0.089, 315.906, 48.7569, 485
0.09, 299.721, 43.4232, 485
0.091, 286.168, 40.5827, 485
0.092, 275.185, 38.6818, 485
0.093, 262.057, 36.5243, 485
0.094, 253.356, 34.8528, 485
0.095, 243.185, 33.5348, 485
0.096, 233.134, 30.194, 485
0.097, 224.562, 30.0702, 485
0.098, 216.103, 28.7749, 485
0.099, 207.304, 26.7413, 485
0.1, 200.969, 25.3354, 485
0.101, 194.842, 25.4601, 485
0.102, 188.063, 24.8227, 485
0.103, 180.89, 22.9222, 485
0.104, 176.13, 22.6569, 485
0.105, 168.729, 19.1616, 485
0.106, 164.632, 19.8431, 485
0.107, 160.84, 20.9875, 485
0.108, 154.698, 18.0111, 485
0.109, 150.659, 17.7282, 485
0.11, 145.358, 16.6122, 485
0.111, 141.705, 17.0887, 485
0.112, 139.696, 17.5452, 485
0.113, 135.376, 15.8307, 485
0.114, 131.4, 15.1499, 485
0.115, 128.162, 14.5449, 485
0.116, 124.773, 14.3306, 485
0.117, 121.697, 14.391, 485
0.118, 118.709, 12.8658, 485
0.119, 116.277, 13.2776, 485
0.12, 113.379, 12.9533, 485
0.121, 110.681, 12.8929, 485
0.122, 108.054, 12.6198, 485
0.123, 104.702, 11.5628, 485
0.124, 102.981, 11.937, 485
0.125, 101.153, 11.2794, 485
0.126, 99.449, 11.0097, 485
0.127, 96.317, 10.1676, 485
0.128, 95.473, 10.5036, 485
0.129, 93.457, 10.4927, 485
0.13, 91.327, 10.2977, 485
0.131, 89.829, 9.86346, 485
0.132, 87.996, 9.50284, 485
0.133, 86.589, 9.60521, 485
0.134, 84.897, 9.59168, 485
0.135, 83.017, 8.69878, 485
0.136, 81.804, 8.92657, 485
0.137, 80.417, 9.15298, 485
0.138, 78.84, 8.60444, 485
0.139, 77.636, 7.90389, 485
0.14, 76.297, 8.18112, 485
0.141, 74.967, 7.73924, 485
0.142, 73.738, 7.79842, 485
0.143, 72.685, 7.99661, 485
0.144, 71.18, 7.58074, 485
0.145, 70.596, 7.51457, 485
0.146, 69.08, 7.4186, 485
0.147, 68.404, 7.4827, 485
0.148, 67.17, 7.466, 485
0.149, 66.396, 7.09445, 485
0, 0, 0, 490
0.001, 0.012, 0.154454, 490
0.002, 0.068, 0.370643, 490
0.003, 0.199, 0.589406, 490
0.004, 0.428, 0.781547, 490
0.005, 0.801, 1.06179, 490
0.006, 1.242, 1.14954, 490
0.007, 1.574, 1.16984, 490
0.008, 2.022, 1.16341, 490
0.009, 2.332, 1.17037, 490
0.01, 2.609, 1.28067, 490
0.011, 2.973, 1.41502, 490
0.012, 3.362, 1.62879, 490
0.013, 3.783, 1.78435, 490
0.014, 4.108, 1.76645, 490
0.015, 4.495, 1.89789, 490
0.016, 4.84, 1.89167, 490
0.017, 5.204, 1.91582, 490
0.018, 5.57, 2.04966, 490
0.019, 5.996, 2.02336, 490
0.02, 6.386, 2.24299, 490
0.021, 6.838, 2.45637, 490
0.022, 7.376, 2.98037, 490
0.023, 7.667, 3.02095, 490
0.024, 8.072, 2.82892, 490
0.025, 8.679, 3.08025, 490
0.026, 9.1, 3.37016, 490
0.027, 9.526, 3.59768, 490
0.028, 10.117, 3.57733, 490
0.029, 10.485, 3.44932, 490
0.03, 11.387, 3.86668, 490
0.031, 11.938, 4.23109, 490
0.032, 12.425, 4.17401, 490
0.033, 13.23, 4.83499, 490
0.034, 13.77, 4.8618, 490
0.035, 14.464, 5.25668, 490
0.036, 15.162, 5.82939, 490
0.037, 16.03, 5.83927, 490
0.038, 16.951, 6.53212, 490
0.039, 17.796, 8.35382, 490
0.04, 18.627, 7.09041, 490
0.041, 19.929, 7.84461, 490
0.042, 21.22, 9.32982, 490
0.043, 22.367, 10.2742, 490
0.044, 23.068, 9.8845, 490
0.045, 25.255, 12.8813, 490
0.046, 26.624, 13.4225, 490
0.047, 33.03, 105.596, 490
0.048, 33.488, 82.1431, 490
0.049, 40.09, 121.26, 490
0.05, 56.128, 213.083, 490
0.051, 60.851, 218.168, 490
0.052, 102.829, 346.315, 490
0.053, 101.877, 336.403, 490
0.054, 150.799, 435.237, 490
0.055, 195.272, 508.305, 490
0.056, 243.821, 567.79, 490
0.057, 284.963, 604.863, 490
0.058, 386.227, 683.035, 490
0.059, 470.054, 730.953, 490
0.06, 618.318, 800.13, 490
0.061, 757.372, 813.734, 490
0.062, 856.499, 791.704, 490
0.063, 1009.89, 754.077, 490
0.064, 1069.84, 689.579, 490
0.065, 1132.1, 631.956, 490
0.066, 1165.45, 534.016, 490
0.067, 1188.89, 437.87, 490
0.068, 1158.17, 345.136, 490
0.069, 1107.45, 296.731, 490
0.07, 1047.36, 242.728, 490
0.071, 963.978, 223.88, 490
0.072, 894.303, 181.228, 490
0.073, 838.905, 175.937, 490
0.074, 784.02, 162.542, 490
0.075, 720.973, 134.569, 490
0.076, 665.371, 123.556, 490
0.077, 626.055, 121.332, 490
0.078, 581.615, 107.317, 490
0.079, 547.544, 97.7427, 490
0.08, 512.848, 87.3393, 490
0.081, 476.572, 83.2558, 490
0.082, 454.34, 75.0692, 490
0.083, 427.44, 66.9102, 490
0.084, 402.703, 63.3983, 490
0.085, 383.611, 59.4871, 490
0.086, 362.99, 54.7594, 490
0.087, 347.835, 54.1259, 490
0.088, 327.532, 47.0449, 490
0.089, 317.258, 46.5743, 490
0.09, 303.716, 43.7932, 490
0.091, 286.08, 38.6452, 490
0.092, 275.197, 38.3406, 490
0.093, 263.591, 35.702, 490
0.094, 253.01, 34.9368, 490
0.095, 240.89, 33.5104, 490
0.096, 232.977, 30.1219, 490
0.097, 223.668, 29.9253, 490
0.098, 215.034, 27.3258, 490
0.099, 209.202, 27.369, 490
0.1, 200.784, 25.7909, 490
0.101, 193.304, 23.5798, 490
0.102, 187.374, 23.2817, 490
0.103, 180.472, 22.3642, 490
0.104, 176.085, 22.4782, 490
0.105, 170.28, 21.3168, 490
0.106, 165.867, 20.6364, 490
0.107, 159.42, 19.9046, 490
0.108, 154.666, 18.9217, 490
0.109, 151.799, 19.1445, 490
0.11, 147.036, 18.0947, 490
0.111, 142.372, 17.571, 490
0.112, 138.559, 16.2503, 490
0.113, 135.087, 15.9306, 490
0.114, 131.527, 15.3087, 490
0.115, 127.758, 14.9862, 490
0.116, 124.68, 14.271, 490
0.117, 121.178, 14.3926, 490
0.118, 118.633, 13.1948, 490
0.119, 115.431, 12.9328, 490
0.12, 112.753, 11.9756, 490
0.121, 110.555, 12.5472, 490
0.122, 108.455, 11.7615, 490
0.123, 106.059, 12.1338, 490
0.124, 103.079, 11.0321, 490
0.125, 101.554, 11.8084, 490
0.126, 99.603, 11.12, 490
0.127, 97.15, 10.5614, 490
0.128, 95.073, 10.2423, 490
0.129, 93.537, 10.9129, 490
0.13, 91.239, 9.94504, 490
0.131, 89.818, 9.93634, 490
0.132, 87.662, 9.95016, 490
0.133, 86.521, 9.782, 490
0.134, 84.827, 8.90949, 490
0.135, 83.071, 8.95209, 490
0.136, 82.124, 9.38076, 490
0.137, 80.238, 8.95295, 490
0.138, 79.219, 8.55845, 490
0.139, 78.046, 8.73281, 490
0.14, 75.969, 7.7249, 490
0.141, 75.153, 7.96992, 490
0.142, 74.029, 7.86741, 490
0.143, 72.729, 7.33795, 490
0.144, 71.08, 7.37629, 490
0.145, 70.201, 7.51682, 490
0.146, 69.431, 7.8869, 490
0.147, 68.186, 7.18773, 490
0.148, 67.339, 7.41796, 490
0.149, 66.184, 7.28849, 490
0, 0, 0, 495
0.001, 0.014, 0.160636, 495
0.002, 0.059, 0.339881, 495
0.003, 0.202, 0.610898, 495
0.004, 0.516, 0.898746, 495
0.005, 0.858, 1.062, 495
0.006, 1.241, 1.12824, 495
0.007, 1.656, 1.12857, 495
0.008, 2.038, 1.09752, 495
0.009, 2.483, 1.2883, 495
0.01, 2.706, 1.35925, 495
0.011, 3.063, 1.54111, 495
0.012, 3.433, 1.59358, 495
0.013, 3.804, 1.74401, 495
0.014, 4.174, 1.93848, 495
0.015, 4.494, 1.7487, 495
0.016, 4.891, 1.87966, 495
0.017, 5.242, 1.97064, 495
0.018, 5.657, 2.0118, 495
0.019, 6.041, 2.24306, 495
0.02, 6.418, 2.18341, 495
0.021, 6.767, 2.35896, 495
0.022, 7.121, 2.41379, 495
0.023, 7.698, 2.85075, 495
0.024, 8.094, 2.737, 495
0.025, 8.55, 3.05213, 495
0.026, 9.17, 3.13163, 495
0.027, 9.452, 3.22672, 495
0.028, 10.077, 3.5647, 495
0.029, 10.346, 3.33741, 495
0.03, 11.464, 4.27793, 495
0.031, 11.89, 4.69999, 495
0.032, 12.545, 4.39135, 495
0.033, 13.347, 5.04625, 495
0.034, 13.843, 4.83739, 495
0.035, 14.464, 4.87819, 495
0.036, 15.258, 5.43668, 495
0.037, 16.188, 6.26424, 495
0.038, 17.219, 7.16443, 495
0.039, 17.79, 6.71579, 495
0.04, 18.813, 7.69208, 495
0.041, 20.484, 8.75498, 495
0.042, 21.405, 9.84637, 495
0.043, 22.583, 9.56332, 495
0.044, 23.587, 11.659, 495
0.045, 24.973, 10.9646, 495
0.046, 28.816, 82.4485, 495
0.047, 27.932, 12.3256, 495
0.048, 35.069, 114.331, 495
0.049, 41.802, 138.875, 495
0.05, 47.327, 153.355, 495
0.051, 67.322, 238.926, 495
0.052, 88.35, 310.118, 495
0.053, 114.51, 362.874, 495
0.054, 142.922, 422.451, 495
0.055, 176.186, 471.858, 495
0.056, 252.552, 577.944, 495
0.057, 329.649, 652.795, 495
0.058, 413.678, 719.392, 495
0.059, 467.992, 732.048, 495
0.06, 590.053, 774.096, 495
0.061, 753.915, 822.377, 495
0.062, 888.26, 798.594, 495
0.063, 999.472, 769.968, 495
0.064, 1095.89, 680.549, 495
0.065, 1173.03, 601.933, 495
0.066, 1237.85, 487.889, 495
0.067, 1223.03, 417.794, 495
0.068, 1160.71, 360.155, 495
0.069, 1107.52, 284.831, 495
0.07, 1034.4, 254.782, 495
0.071, 974.076, 215.4, 495
0.072, 901.214, 203.641, 495
0.073, 839.465, 179.476, 495
0.074, 769.393, 148.372, 495
0.075, 712.211, 139.579, 495
0.076, 670.689, 132.544, 495
0.077, 622.39, 116.378, 495
0.078, 585.071, 104.654, 495
0.079, 543.586, 98.9932, 495
0.08, 515.11, 88.4256, 495
0.081, 476.758, 76.5953, 495
0.082, 449.669, 71.9083, 495
0.083, 426.4, 66.1704, 495
0.084, 407.772, 63.5163, 495
0.085, 391.951, 62.6499, 495
0.086, 364.135, 55.6406, 495
0.087, 347.294, 51.0187, 495
0.088, 330.224, 47.5465, 495
0.089, 314.396, 45.6656, 495
0.09, 302.972, 44.5656, 495
0.091, 288.876, 40.133, 495
0.092, 277.118, 40.8601, 495
0.093, 263.345, 36.85, 495
0.094, 253.747, 35.6993, 495
0.095, 243.216, 31.8843, 495
0.096, 232.691, 30.9988, 495
0.097, 225.584, 31.5743, 495
0.098, 216.47, 27.2998, 495
0.099, 209.327, 27.3421, 495
0.1, 200.698, 27.0985, 495
0.101, 193.864, 25.5799, 495
0.102, 188.096, 23.5203, 495
0.103, 180.311, 22.2317, 495
0.104, 176.298, 22.6682, 495
0.105, 170.141, 20.5052, 495
0.106, 165.13, 20.0235, 495
0.107, 159.406, 19.5498, 495
0.108, 155.876, 18.2012, 495
0.109, 150.433, 17.5213, 495
0.11, 146.923, 17.1999, 495
0.111, 143.005, 17.5245, 495
0.112, 139.411, 17.4362, 495
0.113, 134.836, 16.2873, 495
0.114, 131.408, 14.9163, 495
0.115, 128.147, 15.4599, 495
0.116, 123.959, 14.142, 495
0.117, 121.655, 13.7579, 495
0.118, 118.616, 13.321, 495
0.119, 115.976, 13.496, 495
0.12, 113.09, 12.2884, 495
0.121, 110.722, 12.6149, 495
0.122, 108.469, 12.2763, 495
0.123, 106.183, 12.114, 495
0.124, 103.359, 11.5896, 495
0.125, 101.156, 11.2995, 495
0.126, 99.175, 11.0386, 495
0.127, 97.638, 11.2335, 495
0.128, 95.042, 10.2333, 495
0.129, 93.554, 10.0986, 495
0.13, 91.584, 10.1578, 495
0.131, 89.937, 10.153, 495
0.132, 87.767, 9.18416, 495
0.133, 86.108, 9.50559, 495
0.134, 85.067, 9.39684, 495
0.135, 83.671, 9.11827, 495
0.136, 81.994, 9.02795, 495
0.137, 80.208, 9.2498, 495
0.138, 79.111, 8.33707, 495
0.139, 77.538, 8.067, 495
0.14, 76.678, 8.42676, 495
0.141, 75.044, 7.96894, 495
0.142, 73.758, 7.85184, 495
0.143, 72.773, 7.76128, 495
0.144, 70.961, 7.22727, 495
0.145, 70.137, 7.27257, 495
0.146, 69.12, 7.08192, 495
0.147, 67.969, 7.13961, 495
0.148, 67.453, 7.10871, 495
0.149, 66.459, 7.10805, 495
0, 0, 0, 500
0.001, 0.006, 0.0998198, 500
0.002, 0.065, 0.329811, 500
0.003, 0.207, 0.586644, 500
0.004, 0.477, 0.838732, 500
0.005, 0.816, 1.02963, 500
0.006, 1.291, 1.13328, 500
0.007, 1.676, 1.12917, 500
0.008, 2.104, 1.20631, 500
0.009, 2.344, 1.17799, 500
0.01, 2.639, 1.30333, 500
0.011, 2.97, 1.49837, 500
0.012, 3.476, 1.61227, 500
0.013, 3.7, 1.70353, 500
0.014, 4.001, 1.66583, 500
0.015, 4.656, 1.85409, 500
0.016, 4.923, 1.83387, 500
0.017, 5.386, 2.03101, 500
0.018, 5.678, 1.99557, 500
0.019, 6.183, 2.13671, 500
0.02, 6.339, 2.0876, 500
0.021, 6.839, 2.23541, 500
0.022, 7.287, 2.54767, 500
0.023, 7.734, 2.62664, 500
0.024, 8.008, 2.91889, 500
0.025, 8.706, 3.08149, 500
0.026, 8.913, 3.10088, 500
0.027, 9.471, 3.19831, 500
0.028, 10.308, 3.77613, 500
0.029, 10.556, 3.5084, 500
0.03, 11.22, 3.82173, 500
0.031, 12.118, 4.20881, 500
0.032, 12.421, 4.31993, 500
0.033, 13.124, 4.3235, 500
0.034, 13.727, 4.75799, 500
0.035, 14.53, 5.34763, 500
0.036, 15.473, 5.43188, 500
0.037, 16.405, 6.30579, 500
0.038, 16.871, 6.30288, 500
0.039, 18.492, 7.72787, 500
0.04, 19.279, 8.30392, 500
0.041, 20.57, 9.11763, 500
0.042, 20.869, 8.40856, 500
0.043, 22.809, 9.6305, 500
0.044, 24.357, 14.2531, 500
0.045, 25.102, 11.3955, 500
0.046, 34.171, 133.052, 500
0.047, 35.799, 106.631, 500
0.048, 38.208, 126.798, 500
0.049, 47.008, 166.145, 500
0.05, 67.751, 251.481, 500
0.051, 70.231, 252.096, 500
0.052, 83.544, 301.485, 500
0.053, 124.014, 397.177, 500
0.054, 149.243, 443.033, 500
0.055, 184.42, 498.726, 500
0.056, 254.15, 579.798, 500
0.057, 308.733, 628.175, 500
0.058, 434.833, 727.898, 500
0.059, 522.908, 777.314, 500
0.06, 606.946, 795.073, 500
0.061, 806.469, 833.42, 500
0.062, 895.203, 802.761, 500
0.063, 1049.93, 768.347, 500
0.064, 1101.64, 704.608, 500
0.065, 1215.42, 605.035, 500
0.066, 1194.55, 525.842, 500
0.067, 1201.69, 427.91, 500
0.068, 1175.25, 344.691, 500
0.069, 1103.62, 284.119, 500
0.07, 1060.21, 253.128, 500
0.071, 973.263, 221.57, 500
0.072, 895.991, 196.258, 500
0.073, 833.554, 173.544, 500
0.074, 773.886, 154.228, 500
0.075, 721.866, 144.301, 500
0.076, 670.202, 126.374, 500
0.077, 622.712, 118.147, 500
0.078, 576.593, 105.673, 500
0.079, 543.4, 94.141, 500
0.08, 508.608, 85.0139, 500
0.081, 483.675, 80.7068, 500
0.082, 457.058, 76.8859, 500
0.083, 429.12, 69.4551, 500
0.084, 406.509, 65.8856, 500
0.085, 385.445, 56.0992, 500
0.086, 363.189, 53.2817, 500
0.087, 347.827, 52.8835, 500
0.088, 332.218, 49.4745, 500
0.089, 315.377, 45.2331, 500
0.09, 302.339, 42.606, 500
0.091, 287.328, 39.6899, 500
0.092, 272.912, 37.2469, 500
0.093, 264.188, 37.8055, 500
0.094, 250.422, 33.1655, 500
0.095, 240.694, 30.5934, 500
0.096, 233.61, 32.7887, 500
0.097, 224.527, 30.131, 500
0.098, 216.007, 28.2752, 500
0.099, 208.742, 26.5725, 500
0.1, 199.28, 25.0873, 500
0.101, 194.335, 23.6052, 500
0.102, 188.291, 22.6296, 500
0.103, 181.036, 20.5745, 500
0.104, 176.066, 21.8414, 500
0.105, 169.872, 20.7278, 500
0.106, 164.632, 19.8694, 500
0.107, 159.768, 19.3421, 500
0.108, 154.03, 17.6416, 500
0.109, 150.957, 18.3108, 500
0.11, 146.107, 17.5584, 500
0.111, 142.337, 17.2664, 500
0.112, 138.867, 16.3064, 500
0.113, 134.696, 15.4813, 500
0.114, 131.541, 16.1903, 500
0.115, 128.385, 15.7744, 500
0.116, 125.198, 14.8234, 500
0.117, 122.192, 14.2582, 500
0.118, 118.937, 12.7205, 500
0.119, 116.075, 13.225, 500
0.12, 113.033, 12.1097, 500
0.121, 110.993, 12.4647, 500
0.122, 108.208, 12.2212, 500
0.123, 105.879, 12.5459, 500
0.124, 103.786, 11.5784, 500
0.125, 101.75, 10.6857, 500
0.126, 99.095, 10.4308, 500
0.127, 97.55, 10.7775, 500
0.128, 95.584, 10.5963, 500
0.129, 94.436, 11.2891, 500
0.13, 91.452, 9.94865, 500
0.131, 90.273, 10.4636, 500
0.132, 88.027, 9.22964, 500
0.133, 86.574, 9.44788, 500
0.134, 85.257, 9.26774, 500
0.135, 83.105, 8.87896, 500
0.136, 81.799, 8.91967, 500
0.137, 80.395, 8.73768, 500
0.138, 78.89, 8.06002, 500
0.139, 78.104, 8.75975, 500
0.14, 76.057, 8.09789, 500
0.141, 74.938, 8.04078, 500
0.142, 73.824, 7.95116, 500
0.143, 72.575, 7.6654, 500
0.144, 71.966, 8.12224, 500
0.145, 70.375, 7.32519, 500
0.146, 69.356, 7.4526, 500
0.147, 68.591, 7.19526, 500
0.148, 67.504, 7.32939, 500
0.149, 66.17, 6.86725, 500

Processor time: 477152.

Wall time: 477514s.
