This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.07, 557.218, 343.752, 255
0.071, 579.83, 321.538, 255
0.072, 599.229, 273.766, 255
0.073, 615.358, 250.601, 255
0.074, 609.832, 216.338, 255
0.075, 597.634, 186.767, 255
0.076, 579.926, 155.911, 255
0.077, 561.991, 137.176, 255
0.078, 539.543, 125.966, 255
0.079, 506.143, 110.563, 255
0.08, 485.584, 103.743, 255
0.081, 454.755, 92.8887, 255
0.082, 427.838, 84.3102, 255
0.083, 407.251, 82.6251, 255
0.084, 387.741, 76.9401, 255
0.085, 363.671, 69.0885, 255
0.086, 349.22, 66.5293, 255
0.087, 332.061, 58.7522, 255
0.088, 315.406, 56.7756, 255
0.089, 299.882, 53.3724, 255
0.09, 287.87, 48.0738, 255
0.091, 274.133, 45.5191, 255
0.092, 265.435, 45.6274, 255
0.093, 251.196, 42.0678, 255
0.094, 242.181, 40.2154, 255
0.095, 233.772, 37.4363, 255
0.096, 225.361, 37.3251, 255
0.097, 215.408, 35.2572, 255
0.098, 206.294, 32.189, 255
0.099, 199.851, 30.337, 255
0.1, 192.112, 28.4887, 255
0.101, 185.259, 28.1025, 255
0.102, 180.179, 26.1419, 255
0.103, 175.687, 25.2504, 255
0.104, 167.277, 22.91, 255
0.105, 163.842, 24.3349, 255
0.106, 158.29, 22.076, 255
0.107, 152.294, 22.317, 255
0.108, 148.577, 20.8513, 255
0.109, 145.36, 21.5923, 255
0.11, 140.477, 20.0626, 255
0.111, 136.857, 19.7548, 255
0.112, 132.48, 18.2869, 255
0.113, 129.719, 17.9661, 255
0.114, 125.789, 17.2402, 255
0.115, 123.22, 16.8594, 255
0.116, 120.014, 16.788, 255
0.117, 116.843, 15.863, 255
0.118, 114.066, 15.7465, 255
0.119, 111.119, 15.0695, 255
0.12, 109.628, 15.2573, 255
0.121, 106.923, 14.7303, 255
0.122, 104.3, 13.5244, 255
0.123, 101.079, 13.274, 255
0.124, 99.2, 12.6959, 255
0.125, 97.285, 12.7351, 255
0.126, 95.771, 12.4863, 255
0.127, 93.424, 12.337, 255
0.128, 91.315, 11.8327, 255
0.129, 89.53, 11.4865, 255
0.13, 88.642, 11.5398, 255
0.131, 85.999, 10.9298, 255
0.132, 84.709, 10.7654, 255
0.133, 82.814, 10.4437, 255
0.134, 81.458, 10.5414, 255
0.135, 79.92, 10.323, 255
0.136, 78.395, 9.92497, 255
0.137, 77.138, 10.2287, 255
0.138, 76.421, 10.1737, 255
0.139, 74.638, 9.08829, 255
0.14, 73.069, 9.45168, 255
0.141, 72.108, 9.08649, 255
0.142, 71.706, 9.48902, 255
0.143, 69.706, 9.14098, 255
0.144, 68.886, 8.94478, 255
0.145, 67.681, 8.32438, 255
0.146, 66.303, 8.35196, 255
0.147, 65.786, 8.05917, 255
0.148, 64.628, 7.83375, 255
0.149, 63.733, 7.72423, 255
0, 0, 0, 260
0.001, 0.001, 0.031607, 260
0.002, 0.018, 0.177978, 260
0.003, 0.055, 0.334627, 260
0.004, 0.111, 0.450199, 260
0.005, 0.239, 0.635515, 260
0.006, 0.392, 0.806434, 260
0.007, 0.673, 1.02765, 260
0.008, 1.024, 1.20226, 260
0.009, 1.238, 1.26307, 260
0.01, 1.497, 1.29228, 260
0.011, 1.825, 1.29011, 260
0.012, 2.142, 1.44632, 260
0.013, 2.346, 1.42277, 260
0.014, 2.677, 1.52075, 260
0.015, 2.824, 1.47072, 260
0.016, 3.162, 1.70228, 260
0.017, 3.438, 1.74418, 260
0.018, 3.749, 2.00599, 260
0.019, 4.072, 1.98565, 260
0.02, 4.371, 2.02913, 260
0.021, 4.842, 2.15709, 260
0.022, 5.186, 2.41276, 260
0.023, 5.252, 2.14068, 260
0.024, 5.818, 2.58861, 260
0.025, 6.014, 2.37483, 260
0.026, 6.401, 2.86639, 260
0.027, 6.758, 2.8368, 260
0.028, 7.257, 3.27184, 260
0.029, 7.495, 2.99866, 260
0.03, 8.1, 3.36512, 260
0.031, 8.425, 3.62386, 260
0.032, 8.937, 3.96472, 260
0.033, 9.35, 4.03131, 260
0.034, 9.897, 4.3149, 260
0.035, 10.034, 4.09693, 260
0.036, 11.089, 5.23441, 260
0.037, 11.408, 5.37453, 260
0.038, 11.938, 5.50147, 260
0.039, 12.563, 5.43599, 260
0.04, 12.999, 5.51208, 260
0.041, 13.69, 6.38936, 260
0.042, 14.651, 6.73522, 260
0.043, 15.673, 8.86375, 260
0.044, 16.11, 7.08462, 260
0.045, 17.236, 8.662, 260
0.046, 18.199, 10.9571, 260
0.047, 18.714, 9.64936, 260
0.048, 20.212, 9.95545, 260
0.049, 21.07, 11.2482, 260
0.05, 22.945, 13.8337, 260
0.051, 25.721, 41.8659, 260
0.052, 30.139, 73.8764, 260
0.053, 35.536, 99.8412, 260
0.054, 37.324, 90.034, 260
0.055, 50.723, 140.82, 260
0.056, 58.492, 163.702, 260
0.057, 77.229, 206.269, 260
0.058, 88.823, 218.79, 260
0.059, 111.59, 255.884, 260
0.06, 137.638, 287.091, 260
0.061, 166.935, 318.411, 260
0.062, 202.868, 349.104, 260
0.063, 240.16, 370.101, 260
0.064, 263.586, 381.503, 260
0.065, 336.763, 404.281, 260
0.066, 397.666, 412.547, 260
0.067, 435.621, 408.35, 260
0.068, 496.955, 397.124, 260
0.069, 511.936, 381.18, 260
0.07, 561.838, 353.934, 260
0.071, 596.682, 318.335, 260
0.072, 601.192, 285.167, 260
0.073, 618.628, 250.696, 260
0.074, 613.902, 208.604, 260
0.075, 609.875, 177.494, 260
0.076, 585.003, 160.173, 260
0.077, 558.394, 140.179, 260
0.078, 541.585, 122.795, 260
0.079, 507.756, 108.866, 260
0.08, 478.609, 100.865, 260
0.081, 453.689, 87.1121, 260
0.082, 430.298, 81.0962, 260
0.083, 407.763, 77.3105, 260
0.084, 384.249, 74.3292, 260
0.085, 364.582, 69.1486, 260
0.086, 347.831, 62.2467, 260
0.087, 329.796, 61.3262, 260
0.088, 319.295, 57.2724, 260
0.089, 301.396, 53.5669, 260
0.09, 288.474, 50.7443, 260
0.091, 271.468, 45.8263, 260
0.092, 264.149, 44.9638, 260
0.093, 253.213, 40.2068, 260
0.094, 241.282, 38.2489, 260
0.095, 231.55, 37.2703, 260
0.096, 224.021, 34.4994, 260
0.097, 212.435, 33.7855, 260
0.098, 207.404, 33.3433, 260
0.099, 201.108, 31.4521, 260
0.1, 193.073, 30.2904, 260
0.101, 187.339, 28.1389, 260
0.102, 181.155, 27.0711, 260
0.103, 173.825, 26.2747, 260
0.104, 169.185, 24.9642, 260
0.105, 162.803, 23.8553, 260
0.106, 158.702, 23.2851, 260
0.107, 154.147, 23.2908, 260
0.108, 149.675, 22.1652, 260
0.109, 144.22, 20.1896, 260
0.11, 141.686, 20.2655, 260
0.111, 136.14, 18.6737, 260
0.112, 132.952, 17.6934, 260
0.113, 129.44, 17.5658, 260
0.114, 126.244, 17.1379, 260
0.115, 123.03, 16.3107, 260
0.116, 120.229, 16.6467, 260
0.117, 117.303, 15.8211, 260
0.118, 114.136, 15.1296, 260
0.119, 111.687, 14.1434, 260
0.12, 109.08, 14.3576, 260
0.121, 106.481, 15.0976, 260
0.122, 104.559, 13.7428, 260
0.123, 101.75, 13.2519, 260
0.124, 99.033, 12.4094, 260
0.125, 97.519, 12.1912, 260
0.126, 96.156, 12.4786, 260
0.127, 93.33, 11.5697, 260
0.128, 91.708, 11.7059, 260
0.129, 90.117, 11.7424, 260
0.13, 88.028, 11.2802, 260
0.131, 86.547, 11.1777, 260
0.132, 84.462, 10.7712, 260
0.133, 82.825, 10.3013, 260
0.134, 81.803, 10.1809, 260
0.135, 80.099, 10.0266, 260
0.136, 78.707, 9.90793, 260
0.137, 77.869, 9.73529, 260
0.138, 75.932, 9.65626, 260
0.139, 74.814, 9.18659, 260
0.14, 73.35, 8.90413, 260
0.141, 72.049, 9.42457, 260
0.142, 70.417, 8.52262, 260
0.143, 69.818, 8.5883, 260
0.144, 68.889, 8.98235, 260
0.145, 67.802, 8.60969, 260
0.146, 66.963, 8.55205, 260
0.147, 65.797, 7.85581, 260
0.148, 64.61, 8.34984, 260
0.149, 63.447, 7.75881, 260
0, 0, 0, 265
0.001, 0, 0, 265
0.002, 0.012, 0.140911, 265
0.003, 0.052, 0.302152, 265
0.004, 0.146, 0.514474, 265
0.005, 0.288, 0.714882, 265
0.006, 0.453, 0.90983, 265
0.007, 0.657, 1.05894, 265
0.008, 0.941, 1.13996, 265
0.009, 1.276, 1.3311, 265
0.01, 1.613, 1.22361, 265
0.011, 1.837, 1.35071, 265
0.012, 2.127, 1.391, 265
0.013, 2.348, 1.31791, 265
0.014, 2.699, 1.49345, 265
0.015, 3.006, 1.634, 265
0.016, 3.205, 1.75641, 265
0.017, 3.564, 1.84768, 265
0.018, 3.788, 2.0379, 265
0.019, 4.085, 1.8915, 265
0.02, 4.454, 2.11657, 265
0.021, 4.834, 2.35126, 265
0.022, 5.158, 2.34756, 265
0.023, 5.586, 2.37036, 265
0.024, 5.866, 2.56555, 265
0.025, 6.118, 2.43517, 265
0.026, 6.501, 2.66233, 265
0.027, 6.951, 3.46823, 265
0.028, 7.25, 3.29568, 265
0.029, 7.546, 3.10127, 265
0.03, 8.057, 3.38404, 265
0.031, 8.435, 3.45163, 265
0.032, 8.873, 3.92821, 265
0.033, 9.518, 4.18852, 265
0.034, 9.777, 4.12447, 265
0.035, 10.459, 4.77455, 265
0.036, 10.92, 4.59147, 265
0.037, 11.304, 4.78305, 265
0.038, 12.088, 5.27278, 265
0.039, 12.717, 5.56012, 265
0.04, 13.21, 5.89253, 265
0.041, 13.781, 6.09041, 265
0.042, 14.664, 6.82577, 265
0.043, 15.813, 11.232, 265
0.044, 17.359, 41.3431, 265
0.045, 17.788, 9.46156, 265
0.046, 18.002, 9.56389, 265
0.047, 19.055, 9.79438, 265
0.048, 22.691, 38.2459, 265
0.049, 22.203, 15.4086, 265
0.05, 23.799, 35.2614, 265
0.051, 25.698, 34.1089, 265
0.052, 31.588, 79.1339, 265
0.053, 37.051, 99.1728, 265
0.054, 47.111, 144.48, 265
0.055, 55.466, 157.185, 265
0.056, 59.274, 166.244, 265
0.057, 75.301, 202.121, 265
0.058, 93.738, 232.71, 265
0.059, 119.24, 271.808, 265
0.06, 123.149, 272.159, 265
0.061, 170.493, 321.558, 265
0.062, 204.777, 350.793, 265
0.063, 243.499, 377.43, 265
0.064, 295.495, 397.162, 265
0.065, 357.932, 416.879, 265
0.066, 393.583, 414.731, 265
0.067, 447.524, 415.979, 265
0.068, 502.132, 401.835, 265
0.069, 548.68, 378.033, 265
0.07, 602.868, 341.308, 265
0.071, 620.219, 307.319, 265
0.072, 629.434, 268.731, 265
0.073, 639.33, 236.117, 265
0.074, 618.489, 200.449, 265
0.075, 605.252, 183.706, 265
0.076, 600.491, 147.017, 265
0.077, 566.295, 126.303, 265
0.078, 539.339, 116.949, 265
0.079, 508.717, 107.637, 265
0.08, 483.51, 101.453, 265
0.081, 459.706, 91.9231, 265
0.082, 429.498, 82.9765, 265
0.083, 408.24, 76.5471, 265
0.084, 385.616, 72.2542, 265
0.085, 370.334, 72.604, 265
0.086, 346.056, 62.3557, 265
0.087, 333.035, 59.4767, 265
0.088, 316.504, 56.8998, 265
0.089, 303.702, 53.1529, 265
0.09, 288.895, 48.6643, 265
0.091, 276.791, 47.1502, 265
0.092, 263.704, 44.1155, 265
0.093, 251.292, 41.2851, 265
0.094, 241.597, 39.7605, 265
0.095, 233.379, 37.6457, 265
0.096, 223.715, 35.0846, 265
0.097, 216.255, 34.8099, 265
0.098, 208.96, 31.9823, 265
0.099, 199.824, 30.7285, 265
0.1, 195.885, 30.8141, 265
0.101, 186.907, 29.4391, 265
0.102, 180.682, 26.7744, 265
0.103, 174.127, 25.6018, 265
0.104, 168.222, 24.4431, 265
0.105, 164.187, 23.4221, 265
0.106, 157.601, 22.92, 265
0.107, 153.134, 21.5989, 265
0.108, 150.13, 21.8778, 265
0.109, 146.425, 20.7047, 265
0.11, 140.574, 19.4713, 265
0.111, 138.05, 19.5858, 265
0.112, 133.781, 17.9369, 265
0.113, 129.708, 17.6952, 265
0.114, 126.627, 18.1836, 265
0.115, 124.104, 17.28, 265
0.116, 120.642, 16.1432, 265
0.117, 116.893, 15.2726, 265
0.118, 114.811, 16.1629, 265
0.119, 112.686, 15.9381, 265
0.12, 108.626, 14.0771, 265
0.121, 107.055, 14.5232, 265
0.122, 104.425, 13.0703, 265
0.123, 101.387, 12.7857, 265
0.124, 100.451, 13.1186, 265
0.125, 97.566, 12.7434, 265
0.126, 96.398, 13.3579, 265
0.127, 93.917, 12.4683, 265
0.128, 92.644, 12.0343, 265
0.129, 90.46, 11.9532, 265
0.13, 88.425, 11.6067, 265
0.131, 85.877, 10.8547, 265
0.132, 84.829, 10.6969, 265
0.133, 82.783, 10.4099, 265
0.134, 82.702, 10.5807, 265
0.135, 80.001, 10.2527, 265
0.136, 78.337, 9.75569, 265
0.137, 77.728, 10.2507, 265
0.138, 75.861, 9.71976, 265
0.139, 74.799, 9.2607, 265
0.14, 73.758, 9.12104, 265
0.141, 72.133, 8.98996, 265
0.142, 71.032, 8.79153, 265
0.143, 70.327, 8.6862, 265
0.144, 68.732, 8.3177, 265
0.145, 67.976, 8.69583, 265
0.146, 66.678, 8.05843, 265
0.147, 65.763, 8.08943, 265
0.148, 64.483, 8.18118, 265
0.149, 64.007, 8.17979, 265
0, 0, 0, 270
0.001, 0.005, 0.0947365, 270
0.002, 0.023, 0.253911, 270
0.003, 0.073, 0.360099, 270
0.004, 0.148, 0.527348, 270
0.005, 0.303, 0.717768, 270
0.006, 0.52, 0.895321, 270
0.007, 0.731, 0.999319, 270
0.008, 0.98, 1.14612, 270
0.009, 1.291, 1.23301, 270
0.01, 1.579, 1.44905, 270
0.011, 1.878, 1.31648, 270
0.012, 2.209, 1.43294, 270
0.013, 2.419, 1.45032, 270
0.014, 2.722, 1.51153, 270
0.015, 2.941, 1.53997, 270
0.016, 3.282, 1.64331, 270
0.017, 3.577, 1.86174, 270
0.018, 3.855, 1.90367, 270
0.019, 4.215, 1.95314, 270
0.02, 4.536, 2.1092, 270
0.021, 4.76, 2.17449, 270
0.022, 5.101, 2.27262, 270
0.023, 5.502, 2.25033, 270
0.024, 5.776, 2.51194, 270
0.025, 6.254, 2.6183, 270
0.026, 6.593, 2.64827, 270
0.027, 6.895, 2.72102, 270
0.028, 7.095, 2.79463, 270
0.029, 7.607, 3.19195, 270
0.03, 8.1, 3.3003, 270
0.031, 8.473, 3.45127, 270
0.032, 8.778, 3.4981, 270
0.033, 9.436, 3.80183, 270
0.034, 10.008, 4.19809, 270
0.035, 10.616, 4.49806, 270
0.036, 10.864, 4.60168, 270
0.037, 11.492, 5.17377, 270
0.038, 12.019, 5.06662, 270
0.039, 12.586, 5.34009, 270
0.04, 13.634, 6.20016, 270
0.041, 14.182, 6.37518, 270
0.042, 15.136, 7.29284, 270
0.043, 15.717, 7.17948, 270
0.044, 16.311, 7.40569, 270
0.045, 18.798, 48.2684, 270
0.046, 20.308, 48.2078, 270
0.047, 19.767, 16.1771, 270
0.048, 20.511, 10.6516, 270
0.049, 21.764, 11.9849, 270
0.05, 27.345, 69.675, 270
0.051, 28.101, 66.9215, 270
0.052, 30.89, 78.6566, 270
0.053, 37.468, 100.173, 270
0.054, 42.353, 112.403, 270
0.055, 50.111, 146.868, 270
0.056, 65.936, 180.875, 270
0.057, 74.132, 200.217, 270
0.058, 96.94, 238.225, 270
0.059, 122.859, 277.375, 270
0.06, 139.493, 294.091, 270
0.061, 165.798, 323.597, 270
0.062, 189.146, 336.761, 270
0.063, 248.769, 384.391, 270
0.064, 307.686, 408.816, 270
0.065, 365.005, 422.158, 270
0.066, 415.281, 427.014, 270
0.067, 475.603, 423.677, 270
0.068, 514.098, 407.796, 270
0.069, 562.679, 392.017, 270
0.07, 582.676, 359.112, 270
0.071, 617.395, 318.585, 270
0.072, 640.261, 265.733, 270
0.073, 636.017, 243.657, 270
0.074, 633.082, 196.714, 270
0.075, 625.318, 163.124, 270
0.076, 602.627, 148.771, 270
0.077, 573.188, 133.862, 270
0.078, 539.531, 114.729, 270
0.079, 513.153, 105.279, 270
0.08, 483.925, 102.523, 270
0.081, 460.433, 94.8362, 270
0.082, 424.64, 82.6786, 270
0.083, 408.648, 79.4423, 270
0.084, 384.592, 70.8277, 270
0.085, 371.444, 67.6899, 270
0.086, 350.175, 64.6536, 270
0.087, 330.969, 57.1438, 270
0.088, 318.563, 56.7757, 270
0.089, 300.593, 51.8941, 270
0.09, 289.9, 49.8726, 270
0.091, 276.783, 48.6465, 270
0.092, 263.784, 43.0041, 270
0.093, 253.326, 41.4928, 270
0.094, 243.015, 39.7516, 270
0.095, 233.887, 37.7978, 270
0.096, 225.399, 37.1276, 270
0.097, 215.727, 32.9708, 270
0.098, 208.698, 31.3153, 270
0.099, 202.14, 30.7334, 270
0.1, 193.862, 28.2304, 270
0.101, 187.504, 28.2377, 270
0.102, 181.513, 26.616, 270
0.103, 175.015, 25.8215, 270
0.104, 168.875, 24.152, 270
0.105, 163.132, 23.2806, 270
0.106, 158.751, 23.1389, 270
0.107, 154.218, 22.7393, 270
0.108, 150.91, 22.6537, 270
0.109, 143.96, 19.1606, 270
0.11, 141.314, 19.2865, 270
0.111, 137.599, 19.7494, 270
0.112, 134.915, 18.9254, 270
0.113, 130.208, 18.6666, 270
0.114, 126.95, 17.0765, 270
0.115, 124.82, 17.0831, 270
0.116, 120.789, 16.9623, 270
0.117, 117.499, 15.8783, 270
0.118, 114.914, 15.4293, 270
0.119, 112.159, 14.9271, 270
0.12, 109.655, 14.3887, 270
0.121, 107.512, 14.8292, 270
0.122, 104.69, 13.7545, 270
0.123, 102.247, 13.0606, 270
0.124, 100.741, 13.7221, 270
0.125, 98.194, 13.5179, 270
0.126, 94.777, 11.984, 270
0.127, 93.582, 12.3892, 270
0.128, 91.954, 11.3268, 270
0.129, 90.243, 11.4293, 270
0.13, 88.539, 11.0389, 270
0.131, 87.273, 11.5119, 270
0.132, 84.588, 10.2715, 270
0.133, 83.25, 9.91461, 270
0.134, 82.289, 11.1427, 270
0.135, 80.079, 10.0852, 270
0.136, 78.77, 10.1568, 270
0.137, 77.758, 9.99537, 270
0.138, 75.722, 9.66451, 270
0.139, 75.002, 9.38712, 270
0.14, 73.47, 9.0095, 270
0.141, 72.158, 8.85206, 270
0.142, 70.927, 9.04045, 270
0.143, 69.843, 8.28241, 270
0.144, 68.636, 8.40485, 270
0.145, 67.308, 8.16965, 270
0.146, 66.438, 7.99863, 270
0.147, 65.717, 7.90828, 270
0.148, 64.345, 7.44661, 270
0.149, 63.451, 7.23475, 270
0, 0, 0, 275
0.001, 0.002, 0.0632139, 275
0.002, 0.018, 0.18351, 275
0.003, 0.047, 0.287734, 275
0.004, 0.178, 0.565965, 275
0.005, 0.288, 0.723226, 275
0.006, 0.523, 0.935666, 275
0.007, 0.776, 1.07881, 275
0.008, 1.048, 1.17631, 275
0.009, 1.295, 1.23692, 275
0.01, 1.636, 1.33023, 275
0.011, 2.021, 1.39088, 275
0.012, 2.257, 1.44463, 275
0.013, 2.5, 1.48526, 275
0.014, 2.69, 1.4906, 275
0.015, 3.134, 1.72686, 275
0.016, 3.335, 1.72069, 275
0.017, 3.56, 1.79455, 275
0.018, 3.855, 1.99949, 275
0.019, 4.118, 1.97739, 275
0.02, 4.462, 2.04121, 275
0.021, 4.774, 2.05595, 275
0.022, 5.283, 2.30628, 275
0.023, 5.582, 2.33993, 275
0.024, 6, 2.56982, 275
0.025, 6.157, 2.43071, 275
0.026, 6.668, 2.91029, 275
0.027, 6.892, 2.81075, 275
0.028, 7.327, 2.87195, 275
0.029, 7.92, 3.36743, 275
0.03, 8.176, 3.59709, 275
0.031, 8.372, 3.53944, 275
0.032, 9.185, 3.88494, 275
0.033, 9.445, 3.8485, 275
0.034, 10.068, 4.26513, 275
0.035, 10.464, 4.27091, 275
0.036, 10.985, 4.52712, 275
0.037, 11.676, 5.14442, 275
0.038, 12.435, 5.28713, 275
0.039, 12.942, 6.10235, 275
0.04, 13.707, 6.66462, 275
0.041, 15.681, 46.2584, 275
0.042, 15.323, 6.90657, 275
0.043, 16.183, 8.3173, 275
0.044, 16.945, 9.39564, 275
0.045, 17.57, 8.54793, 275
0.046, 19.332, 11.0018, 275
0.047, 21.111, 50.3452, 275
0.048, 22.559, 47.9425, 275
0.049, 24.413, 56.052, 275
0.05, 26.012, 54.3792, 275
0.051, 29.538, 75.6416, 275
0.052, 36.407, 106.769, 275
0.053, 42.2, 128.566, 275
0.054, 45.989, 132.333, 275
0.055, 51.457, 138.985, 275
0.056, 66.718, 183.427, 275
0.057, 84.711, 228.962, 275
0.058, 100.663, 245.229, 275
0.059, 114.323, 263.32, 275
0.06, 174.664, 341.271, 275
0.061, 191.421, 351.862, 275
0.062, 224.421, 376.99, 275
0.063, 250.14, 386.441, 275
0.064, 313.862, 414.326, 275
0.065, 364.203, 430.864, 275
0.066, 429.704, 442.04, 275
0.067, 469.575, 426.133, 275
0.068, 542.442, 414.332, 275
0.069, 566.202, 384.05, 275
0.07, 615.489, 359.443, 275
0.071, 619.842, 324.282, 275
0.072, 658.512, 269.359, 275
0.073, 653.04, 237.808, 275
0.074, 644.511, 193.178, 275
0.075, 629.971, 173.823, 275
0.076, 604.291, 150.713, 275
0.077, 572.658, 131.232, 275
0.078, 538.949, 121.209, 275
0.079, 510.704, 107.568, 275
0.08, 489.153, 100.316, 275
0.081, 461.757, 95.0336, 275
0.082, 432.9, 85.1656, 275
0.083, 405.976, 75.6227, 275
0.084, 384.073, 72.9078, 275
0.085, 369.164, 69.2707, 275
0.086, 349.544, 62.7386, 275
0.087, 334.253, 59.2316, 275
0.088, 317.387, 53.9312, 275
0.089, 302.882, 52.3513, 275
0.09, 290.444, 49.7361, 275
0.091, 276.674, 45.2075, 275
0.092, 264.616, 44.399, 275
0.093, 252.963, 40.9682, 275
0.094, 243.444, 40.5606, 275
0.095, 235.361, 38.2344, 275
0.096, 224.823, 35.8087, 275
0.097, 216.818, 33.9378, 275
0.098, 208.76, 31.5165, 275
0.099, 202.457, 31.3295, 275
0.1, 194.464, 29.5484, 275
0.101, 189.176, 27.7927, 275
0.102, 181.068, 25.7733, 275
0.103, 175.838, 25.5253, 275
0.104, 168.669, 23.9554, 275
0.105, 165.11, 23.5231, 275
0.106, 159.295, 22.5927, 275
0.107, 155.138, 22.105, 275
0.108, 149.821, 21.1196, 275
0.109, 145.792, 20.8583, 275
0.11, 141.437, 20.2126, 275
0.111, 137.945, 18.7069, 275
0.112, 133.293, 17.8061, 275
0.113, 129.391, 16.8632, 275
0.114, 127.815, 16.6574, 275
0.115, 123.712, 16.6269, 275
0.116, 120.856, 16.4464, 275
0.117, 117.227, 15.6394, 275
0.118, 114.406, 15.7435, 275
0.119, 112.561, 15.083, 275
0.12, 109.992, 14.8881, 275
0.121, 106.292, 13.5355, 275
0.122, 104.986, 13.991, 275
0.123, 101.994, 12.909, 275
0.124, 99.638, 12.9253, 275
0.125, 98.682, 13.06, 275
0.126, 96.613, 12.4984, 275
0.127, 93.934, 11.9106, 275
0.128, 92.124, 11.8793, 275
0.129, 89.712, 11.422, 275
0.13, 88.399, 11.2285, 275
0.131, 86.868, 11.3029, 275
0.132, 85.045, 10.9716, 275
0.133, 83.566, 10.316, 275
0.134, 81.648, 10.0582, 275
0.135, 81.259, 10.9628, 275
0.136, 79.036, 10.1105, 275
0.137, 77.63, 9.47307, 275
0.138, 75.902, 9.21143, 275
0.139, 75.342, 9.64661, 275
0.14, 73.779, 8.88032, 275
0.141, 72.439, 8.92537, 275
0.142, 71.712, 9.01505, 275
0.143, 70.05, 8.59334, 275
0.144, 68.965, 8.55826, 275
0.145, 68.062, 8.12712, 275
0.146, 67.04, 7.8232, 275
0.147, 65.209, 7.74579, 275
0.148, 64.687, 7.84838, 275
0.149, 63.939, 7.57557, 275
0, 0, 0, 280
0.001, 0.001, 0.031607, 280
0.002, 0.015, 0.157401, 280
0.003, 0.085, 0.419255, 280
0.004, 0.139, 0.493639, 280
0.005, 0.331, 0.76514, 280
0.006, 0.489, 0.897708, 280
0.007, 0.791, 1.08227, 280
0.008, 1.078, 1.18824, 280
0.009, 1.406, 1.26141, 280
0.01, 1.654, 1.30088, 280
0.011, 1.945, 1.30995, 280
0.012, 2.278, 1.39954, 280
0.013, 2.528, 1.42801, 280
0.014, 2.784, 1.46811, 280
0.015, 3.096, 1.72649, 280
0.016, 3.39, 1.77874, 280
0.017, 3.572, 1.93619, 280
0.018, 3.935, 1.85116, 280
0.019, 4.257, 2.03346, 280
0.02, 4.52, 2.07933, 280
0.021, 4.874, 2.10906, 280
0.022, 5.265, 2.33126, 280
0.023, 5.735, 2.39223, 280
0.024, 5.992, 2.45192, 280
0.025, 6.313, 2.62736, 280
0.026, 6.795, 2.86164, 280
0.027, 7.189, 3.08371, 280
0.028, 7.573, 3.0943, 280
0.029, 7.908, 3.36653, 280
0.03, 8.317, 3.65903, 280
0.031, 8.682, 3.54667, 280
0.032, 9.128, 3.67445, 280
0.033, 9.78, 4.19185, 280
0.034, 10.059, 4.29552, 280
0.035, 10.596, 4.16375, 280
0.036, 11.351, 5.04934, 280
0.037, 11.774, 4.84798, 280
0.038, 12.291, 5.05572, 280
0.039, 12.849, 5.23853, 280
0.04, 13.57, 5.88108, 280
0.041, 14.515, 6.57904, 280
0.042, 15.549, 8.41532, 280
0.043, 17.017, 9.46196, 280
0.044, 17.498, 9.42645, 280
0.045, 17.447, 7.40076, 280
0.046, 19.061, 9.71716, 280
0.047, 19.906, 11.1364, 280
0.048, 21.23, 11.2166, 280
0.049, 24.577, 46.7686, 280
0.05, 23.381, 12.6853, 280
0.051, 27.396, 44.8305, 280
0.052, 31.174, 67.9416, 280
0.053, 42.203, 121.944, 280
0.054, 44.572, 126.308, 280
0.055, 59.777, 177.247, 280
0.056, 71.934, 204.214, 280
0.057, 72.303, 193.843, 280
0.058, 102.235, 251.934, 280
0.059, 142.517, 311.398, 280
0.06, 163.826, 332.841, 280
0.061, 188.997, 354.565, 280
0.062, 217.556, 372.322, 280
0.063, 265.208, 397.424, 280
0.064, 317.415, 429.115, 280
0.065, 390.498, 444.937, 280
0.066, 442.347, 442.052, 280
0.067, 516.611, 437.715, 280
0.068, 565.049, 408.742, 280
0.069, 587.981, 386.414, 280
0.07, 635.73, 354.37, 280
0.071, 653.001, 311.257, 280
0.072, 655.967, 273.408, 280
0.073, 655.747, 245.247, 280
0.074, 655.68, 195.567, 280
0.075, 634.943, 164.049, 280
0.076, 603.602, 140.352, 280
0.077, 583.423, 140.458, 280
0.078, 547.641, 124.244, 280
0.079, 514.663, 108.115, 280
0.08, 481.845, 98.8248, 280
0.081, 462.086, 94.0637, 280
0.082, 433.821, 83.2478, 280
0.083, 407.482, 80.9675, 280
0.084, 390.813, 74.1604, 280
0.085, 372.115, 71.7008, 280
0.086, 346.493, 60.4876, 280
0.087, 333.536, 59.4563, 280
0.088, 316.375, 55.5156, 280
0.089, 301.473, 50.9775, 280
0.09, 290.733, 48.8446, 280
0.091, 275.688, 46.1812, 280
0.092, 263.174, 42.598, 280
0.093, 254.805, 40.7138, 280
0.094, 243.846, 39.3134, 280
0.095, 232.407, 36.7706, 280
0.096, 225.447, 35.4643, 280
0.097, 216.284, 35.0611, 280
0.098, 208.685, 32.5983, 280
0.099, 200.836, 30.6028, 280
0.1, 194.003, 28.4632, 280
0.101, 187.312, 27.2957, 280
0.102, 180.874, 25.7303, 280
0.103, 175.267, 24.6993, 280
0.104, 169.095, 23.957, 280
0.105, 163.721, 22.8055, 280
