This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.106, 161.816, 21.4868, 380
0.107, 156.839, 20.2198, 380
0.108, 152.61, 19.8614, 380
0.109, 148.019, 18.5566, 380
0.11, 144.841, 19.1052, 380
0.111, 141.639, 18.5397, 380
0.112, 136.384, 17.5863, 380
0.113, 132.531, 16.192, 380
0.114, 128.929, 16.0867, 380
0.115, 126.442, 16.0858, 380
0.116, 122.415, 14.5589, 380
0.117, 120.786, 15.8194, 380
0.118, 116.999, 14.2384, 380
0.119, 114.716, 14.3308, 380
0.12, 111.377, 13.6584, 380
0.121, 108.663, 12.9505, 380
0.122, 106.563, 12.9386, 380
0.123, 103.802, 11.8841, 380
0.124, 102.402, 12.4436, 380
0.125, 100.04, 11.6667, 380
0.126, 97.366, 11.5472, 380
0.127, 96.101, 11.3893, 380
0.128, 93.898, 10.5895, 380
0.129, 91.719, 10.7651, 380
0.13, 90.12, 10.398, 380
0.131, 88.448, 10.3153, 380
0.132, 86.691, 9.81985, 380
0.133, 84.931, 9.89183, 380
0.134, 83.911, 9.95576, 380
0.135, 81.995, 9.25781, 380
0.136, 81.118, 9.60948, 380
0.137, 79.925, 9.92075, 380
0.138, 77.799, 8.71909, 380
0.139, 76.566, 9.07875, 380
0.14, 75.278, 8.64215, 380
0.141, 73.408, 8.33244, 380
0.142, 72.974, 8.43667, 380
0.143, 71.395, 7.80775, 380
0.144, 70.366, 8.0409, 380
0.145, 69.197, 8.08407, 380
0.146, 68.147, 7.53481, 380
0.147, 67.021, 7.75929, 380
0.148, 66.555, 7.6803, 380
0.149, 65.402, 7.4457, 380
0, 0, 0, 385
0.001, 0.008, 0.17302, 385
0.002, 0.04, 0.26533, 385
0.003, 0.154, 0.553429, 385
0.004, 0.315, 0.744161, 385
0.005, 0.54, 0.907965, 385
0.006, 0.91, 1.0954, 385
0.007, 1.228, 1.14369, 385
0.008, 1.589, 1.27439, 385
0.009, 1.98, 1.20399, 385
0.01, 2.216, 1.23424, 385
0.011, 2.546, 1.33936, 385
0.012, 2.971, 1.54213, 385
0.013, 3.192, 1.63803, 385
0.014, 3.43, 1.72543, 385
0.015, 3.847, 1.74516, 385
0.016, 4.166, 1.9038, 385
0.017, 4.605, 1.91859, 385
0.018, 4.955, 1.91546, 385
0.019, 5.304, 2.19672, 385
0.02, 5.664, 2.182, 385
0.021, 6.024, 2.16966, 385
0.022, 6.283, 2.26338, 385
0.023, 6.696, 2.40699, 385
0.024, 7.023, 2.48485, 385
0.025, 7.576, 2.81251, 385
0.026, 8.06, 3.17433, 385
0.027, 8.424, 3.14583, 385
0.028, 8.802, 3.31946, 385
0.029, 9.425, 3.47223, 385
0.03, 10.033, 3.81889, 385
0.031, 10.404, 3.9513, 385
0.032, 10.932, 3.95391, 385
0.033, 11.438, 4.36304, 385
0.034, 12.103, 4.54383, 385
0.035, 12.866, 4.69213, 385
0.036, 13.295, 5.15014, 385
0.037, 14.244, 5.68845, 385
0.038, 14.663, 5.6414, 385
0.039, 15.423, 6.66154, 385
0.04, 16.524, 7.13326, 385
0.041, 17.817, 8.51419, 385
0.042, 18.537, 8.7075, 385
0.043, 19.923, 9.20234, 385
0.044, 20.963, 10.1794, 385
0.045, 21.609, 9.78407, 385
0.046, 27.727, 88.8094, 385
0.047, 26.288, 56.3475, 385
0.048, 27.122, 17.2501, 385
0.049, 39.877, 144.551, 385
0.05, 39.478, 131.546, 385
0.051, 42.756, 126.736, 385
0.052, 52.602, 170.687, 385
0.053, 59.963, 193.953, 385
0.054, 73.057, 224.287, 385
0.055, 110.735, 313.856, 385
0.056, 119.373, 321.567, 385
0.057, 166.468, 399.124, 385
0.058, 218.967, 463.704, 385
0.059, 270.007, 504.812, 385
0.06, 337.153, 551.649, 385
0.061, 412.371, 579.768, 385
0.062, 494.402, 605.939, 385
0.063, 636.235, 636.851, 385
0.064, 680.318, 622.505, 385
0.065, 796.47, 590.003, 385
0.066, 839.63, 543.959, 385
0.067, 913.493, 469.982, 385
0.068, 912.406, 428.572, 385
0.069, 918.168, 360.738, 385
0.07, 924.34, 292.418, 385
0.071, 881.526, 250.734, 385
0.072, 842.354, 214.245, 385
0.073, 789.943, 182.537, 385
0.074, 741.793, 165.231, 385
0.075, 697.568, 145.949, 385
0.076, 653.74, 133.51, 385
0.077, 610.491, 120.775, 385
0.078, 571.285, 117.327, 385
0.079, 535.021, 104.633, 385
0.08, 504.445, 91.6142, 385
0.081, 473.445, 88.2592, 385
0.082, 444.757, 75.6074, 385
0.083, 420.664, 73.1474, 385
0.084, 394.762, 66.5841, 385
0.085, 376.645, 63.3813, 385
0.086, 359.614, 56.8677, 385
0.087, 343.418, 53.8671, 385
0.088, 324.472, 52.9307, 385
0.089, 311.383, 48.5057, 385
0.09, 294.573, 47.4341, 385
0.091, 283.203, 42.8157, 385
0.092, 272.05, 40.26, 385
0.093, 258.245, 37.8118, 385
0.094, 247.662, 35.2012, 385
0.095, 240.546, 35.4849, 385
0.096, 229.689, 32.825, 385
0.097, 221.782, 31.3541, 385
0.098, 213.446, 29.8173, 385
0.099, 205.605, 28.761, 385
0.1, 197.645, 26.8049, 385
0.101, 191.292, 26.1692, 385
0.102, 184.325, 25.5963, 385
0.103, 179.189, 24.0178, 385
0.104, 171.981, 21.8423, 385
0.105, 167.663, 22.2525, 385
0.106, 162.514, 21.3333, 385
0.107, 157.032, 20.9002, 385
0.108, 153.925, 19.7817, 385
0.109, 147.525, 18.6442, 385
0.11, 144.322, 18.2433, 385
0.111, 139.776, 17.2579, 385
0.112, 136.591, 17.8132, 385
0.113, 132.082, 15.7932, 385
0.114, 130.03, 16.4787, 385
0.115, 125.653, 15.684, 385
0.116, 123.175, 15.0493, 385
0.117, 119.838, 14.6556, 385
0.118, 117.251, 14.2436, 385
0.119, 113.853, 13.4312, 385
0.12, 112.58, 13.8192, 385
0.121, 109.119, 12.9937, 385
0.122, 106.742, 12.952, 385
0.123, 104.571, 12.1624, 385
0.124, 101.665, 12.6335, 385
0.125, 100.414, 12.2863, 385
0.126, 97.747, 11.3034, 385
0.127, 95.817, 11.0638, 385
0.128, 93.673, 11.4646, 385
0.129, 91.599, 10.2683, 385
0.13, 89.94, 10.3853, 385
0.131, 89.103, 10.489, 385
0.132, 86.204, 9.83496, 385
0.133, 84.888, 9.77136, 385
0.134, 83.543, 9.82528, 385
0.135, 81.973, 9.19219, 385
0.136, 80.485, 9.117, 385
0.137, 78.988, 9.04046, 385
0.138, 78.241, 9.32421, 385
0.139, 76.562, 9.02863, 385
0.14, 74.829, 8.27283, 385
0.141, 73.476, 8.39187, 385
0.142, 72.925, 9.04231, 385
0.143, 71.269, 8.17622, 385
0.144, 70.222, 8.19968, 385
0.145, 69.424, 7.58474, 385
0.146, 68.877, 8.27405, 385
0.147, 67.277, 7.29111, 385
0.148, 66.164, 7.40359, 385
0.149, 65.436, 7.39039, 385
0, 0, 0, 390
0.001, 0.003, 0.070647, 390
0.002, 0.034, 0.242578, 390
0.003, 0.151, 0.521727, 390
0.004, 0.302, 0.740808, 390
0.005, 0.568, 0.947299, 390
0.006, 0.893, 1.08331, 390
0.007, 1.247, 1.16189, 390
0.008, 1.525, 1.19473, 390
0.009, 1.935, 1.25331, 390
0.01, 2.339, 1.31228, 390
0.011, 2.559, 1.30097, 390
0.012, 2.804, 1.4084, 390
0.013, 3.234, 1.58469, 390
0.014, 3.486, 1.75094, 390
0.015, 3.876, 1.77274, 390
0.016, 4.194, 1.75225, 390
0.017, 4.682, 1.92999, 390
0.018, 4.824, 1.97915, 390
0.019, 5.425, 2.20508, 390
0.02, 5.695, 2.1326, 390
0.021, 6.163, 2.49969, 390
0.022, 6.413, 2.47759, 390
0.023, 6.718, 2.39551, 390
0.024, 7.24, 2.70562, 390
0.025, 7.567, 2.68319, 390
0.026, 8.045, 3.18857, 390
0.027, 8.588, 3.12222, 390
0.028, 8.829, 3.3033, 390
0.029, 9.332, 3.61798, 390
0.03, 9.785, 3.48895, 390
0.031, 10.377, 3.84719, 390
0.032, 11.216, 4.38467, 390
0.033, 11.757, 4.74531, 390
0.034, 12.266, 4.52739, 390
0.035, 13.08, 5.24191, 390
0.036, 13.513, 5.01456, 390
0.037, 14.371, 5.61777, 390
0.038, 14.958, 5.69388, 390
0.039, 15.596, 6.439, 390
0.04, 16.025, 6.16509, 390
0.041, 17.17, 7.08556, 390
0.042, 18.562, 7.03464, 390
0.043, 19.595, 8.40541, 390
0.044, 21.104, 10.1138, 390
0.045, 21.561, 10.3729, 390
0.046, 24.716, 51.7862, 390
0.047, 24.271, 15.3429, 390
0.048, 27.326, 15.0486, 390
0.049, 31.091, 74.1198, 390
0.05, 35.843, 104.421, 390
0.051, 55.922, 198.757, 390
0.052, 57.322, 191.249, 390
0.053, 56.258, 177.676, 390
0.054, 91.835, 282.499, 390
0.055, 94.894, 277.538, 390
0.056, 153.339, 389.597, 390
0.057, 162.592, 388.432, 390
0.058, 247.72, 496.761, 390
0.059, 296.996, 538.655, 390
0.06, 341.529, 557.908, 390
0.061, 433.586, 600.003, 390
0.062, 519.532, 630.975, 390
0.063, 599.241, 629.505, 390
0.064, 730.788, 615.628, 390
0.065, 803.167, 597.63, 390
0.066, 854.376, 536.901, 390
0.067, 889.292, 496.971, 390
0.068, 940.046, 404.96, 390
0.069, 943.751, 356.415, 390
0.07, 926.152, 289.856, 390
0.071, 896.191, 245.334, 390
0.072, 853.063, 225.437, 390
0.073, 792.841, 179.863, 390
0.074, 754.207, 174.993, 390
0.075, 699.63, 150.32, 390
0.076, 650.474, 134.612, 390
0.077, 610.652, 116.152, 390
0.078, 570.76, 109.189, 390
0.079, 538.649, 101.165, 390
0.08, 501.683, 95.4475, 390
0.081, 470.138, 83.1137, 390
0.082, 447.086, 77.1506, 390
0.083, 421.178, 74.4377, 390
0.084, 400.469, 69.0933, 390
0.085, 381.573, 63.0745, 390
0.086, 361.942, 59.1267, 390
0.087, 342.733, 57.9055, 390
0.088, 326.296, 51.2316, 390
0.089, 310.801, 49.862, 390
0.09, 293.303, 45.3339, 390
0.091, 284.664, 44.2002, 390
0.092, 269.427, 38.6721, 390
0.093, 258.432, 39.3146, 390
0.094, 248.969, 36.4553, 390
0.095, 237.83, 35.4679, 390
0.096, 230.613, 33.1064, 390
0.097, 222.066, 31.8105, 390
0.098, 214.182, 29.0161, 390
0.099, 205.826, 28.7918, 390
0.1, 198.399, 25.8692, 390
0.101, 191.875, 25.6956, 390
0.102, 186.156, 25.8948, 390
0.103, 179.959, 23.9247, 390
0.104, 173.265, 22.938, 390
0.105, 168.4, 22.3703, 390
0.106, 163.976, 21.6363, 390
0.107, 158.104, 20.2576, 390
0.108, 152.181, 19.416, 390
0.109, 148.73, 19.9012, 390
0.11, 145.11, 19.1957, 390
0.111, 140.818, 17.5593, 390
0.112, 136.699, 17.5699, 390
0.113, 133.529, 16.7831, 390
0.114, 130.348, 15.9146, 390
0.115, 126.202, 16.296, 390
0.116, 123.242, 15.2773, 390
0.117, 120.273, 14.4207, 390
0.118, 117.437, 13.7504, 390
0.119, 114.004, 13.7901, 390
0.12, 111.957, 13.0506, 390
0.121, 109.562, 13.1315, 390
0.122, 106.891, 12.8904, 390
0.123, 104.763, 12.3911, 390
0.124, 102.107, 11.7258, 390
0.125, 99.919, 11.7255, 390
0.126, 98.324, 11.4166, 390
0.127, 95.565, 11.1335, 390
0.128, 93.685, 10.6533, 390
0.129, 91.579, 10.7418, 390
0.13, 90.207, 10.0089, 390
0.131, 88.595, 10.4194, 390
0.132, 86.961, 10.4598, 390
0.133, 85.31, 9.66716, 390
0.134, 83.681, 9.46368, 390
0.135, 82.41, 9.32577, 390
0.136, 80.373, 8.97228, 390
0.137, 78.779, 8.9416, 390
0.138, 77.847, 8.74858, 390
0.139, 76.72, 9.11107, 390
0.14, 75.403, 8.47989, 390
0.141, 74.423, 9.23255, 390
0.142, 72.422, 8.1928, 390
0.143, 71.438, 7.88163, 390
0.144, 70.317, 7.64242, 390
0.145, 69.575, 7.77756, 390
0.146, 68.231, 7.39646, 390
0.147, 67.028, 7.68526, 390
0.148, 66.211, 7.35367, 390
0.149, 65.16, 7.35924, 390
0, 0, 0, 395
0.001, 0.005, 0.0947365, 395
0.002, 0.037, 0.256185, 395
0.003, 0.137, 0.527476, 395
0.004, 0.326, 0.734659, 395
0.005, 0.596, 0.959575, 395
0.006, 0.962, 1.13073, 395
0.007, 1.213, 1.17117, 395
0.008, 1.684, 1.15158, 395
0.009, 1.998, 1.26728, 395
0.01, 2.312, 1.30025, 395
0.011, 2.627, 1.39423, 395
0.012, 3.011, 1.68845, 395
0.013, 3.207, 1.65292, 395
0.014, 3.582, 1.72432, 395
0.015, 3.925, 1.7898, 395
0.016, 4.217, 1.8428, 395
0.017, 4.583, 1.84095, 395
0.018, 4.888, 1.9569, 395
0.019, 5.45, 2.16414, 395
0.02, 5.606, 2.0892, 395
0.021, 6.029, 2.32726, 395
0.022, 6.482, 2.56743, 395
0.023, 6.887, 2.59465, 395
0.024, 7.341, 2.95071, 395
0.025, 7.567, 2.61104, 395
0.026, 7.987, 3.03658, 395
0.027, 8.525, 3.20708, 395
0.028, 9.224, 3.87348, 395
0.029, 9.486, 3.37132, 395
0.03, 10.052, 3.6262, 395
0.031, 10.53, 4.04933, 395
0.032, 11.411, 4.91305, 395
0.033, 11.634, 4.27645, 395
0.034, 12.518, 5.30167, 395
0.035, 13.008, 5.07995, 395
0.036, 13.593, 5.20397, 395
0.037, 14.457, 6.21532, 395
0.038, 15.181, 6.52167, 395
0.039, 15.866, 6.53958, 395
0.04, 16.584, 7.10907, 395
0.041, 17.982, 8.4645, 395
0.042, 18.461, 8.39836, 395
0.043, 19.877, 9.39084, 395
0.044, 20.928, 10.0473, 395
0.045, 21.733, 9.48218, 395
0.046, 25.795, 59.9077, 395
0.047, 27.035, 65.7895, 395
0.048, 36.821, 129.032, 395
0.049, 34.771, 107.75, 395
0.05, 37.617, 109.472, 395
0.051, 46.503, 155.241, 395
0.052, 65.495, 236.294, 395
0.053, 75.475, 247.83, 395
0.054, 65.854, 201.651, 395
0.055, 112.136, 324.221, 395
0.056, 139.005, 364.569, 395
0.057, 172.038, 407.597, 395
0.058, 212.756, 462.593, 395
0.059, 285.861, 520.684, 395
0.06, 342.819, 561.224, 395
0.061, 435.581, 608.225, 395
0.062, 525.192, 634.068, 395
0.063, 604.442, 633.951, 395
0.064, 701.788, 626.248, 395
0.065, 794.87, 589.031, 395
0.066, 859.823, 557.615, 395
0.067, 928.742, 474.065, 395
0.068, 970.413, 409.485, 395
0.069, 938.806, 358.561, 395
0.07, 922.589, 299.513, 395
0.071, 897.289, 238.591, 395
0.072, 865.571, 209.351, 395
0.073, 790.973, 171.986, 395
0.074, 747.952, 158.46, 395
0.075, 704.149, 150.964, 395
0.076, 651.835, 134.188, 395
0.077, 614.978, 124.338, 395
0.078, 578.903, 112.158, 395
0.079, 538.708, 103.284, 395
0.08, 504.363, 93.4053, 395
0.081, 473.076, 85.9793, 395
0.082, 445.709, 80.4232, 395
0.083, 425.587, 74.2482, 395
0.084, 398.911, 68.5118, 395
0.085, 377.982, 63.6527, 395
0.086, 363.094, 61.2835, 395
0.087, 342.43, 56.2629, 395
0.088, 322.427, 50.3411, 395
0.089, 313.988, 50.9076, 395
0.09, 294.198, 44.1832, 395
0.091, 283.992, 40.6091, 395
0.092, 271.109, 40.4929, 395
0.093, 257.294, 36.6422, 395
0.094, 248.343, 34.7446, 395
0.095, 238.988, 34.678, 395
0.096, 229.856, 32.311, 395
0.097, 221.853, 30.4776, 395
0.098, 212.551, 28.7994, 395
0.099, 206.055, 27.9173, 395
0.1, 197.784, 25.9211, 395
0.101, 191.433, 25.0552, 395
0.102, 185.663, 25.0987, 395
0.103, 178.938, 23.5111, 395
0.104, 172.297, 22.8378, 395
0.105, 168.43, 22.2125, 395
0.106, 161.677, 20.4484, 395
0.107, 157.532, 19.5663, 395
0.108, 153.08, 19.6662, 395
0.109, 147.646, 17.4551, 395
0.11, 145.093, 18.1702, 395
0.111, 141.511, 17.3721, 395
0.112, 137.155, 17.0244, 395
0.113, 132.975, 16.34, 395
0.114, 129.372, 16.7945, 395
0.115, 126.765, 15.9909, 395
0.116, 123.535, 14.8014, 395
0.117, 120.233, 14.3839, 395
0.118, 117.602, 14.2122, 395
0.119, 114.041, 13.3431, 395
0.12, 111.375, 12.7617, 395
0.121, 109.952, 13.8941, 395
0.122, 106.619, 12.6153, 395
0.123, 104.538, 12.4067, 395
0.124, 102.872, 11.9274, 395
0.125, 99.587, 12.0345, 395
0.126, 97.832, 11.1399, 395
0.127, 96.126, 11.0034, 395
0.128, 93.831, 10.2191, 395
0.129, 91.738, 10.2005, 395
0.13, 90.466, 10.2999, 395
0.131, 88.554, 10.0502, 395
0.132, 86.978, 10.4757, 395
0.133, 85.748, 10.5333, 395
0.134, 83.621, 9.38527, 395
0.135, 82.29, 9.62766, 395
0.136, 81.045, 9.44992, 395
0.137, 79.274, 9.11619, 395
0.138, 78.155, 9.43764, 395
0.139, 76.865, 8.73824, 395
0.14, 75.305, 8.63215, 395
0.141, 73.778, 8.26031, 395
0.142, 72.958, 8.57136, 395
0.143, 71.787, 7.94693, 395
0.144, 70.086, 8.02874, 395
0.145, 69.509, 7.60552, 395
0.146, 68.26, 7.72104, 395
0.147, 67.564, 7.85213, 395
0.148, 66.272, 6.97768, 395
0.149, 65.616, 7.29565, 395
0, 0, 0, 400
0.001, 0.005, 0.0947365, 400
0.002, 0.033, 0.240647, 400
0.003, 0.145, 0.49191, 400
0.004, 0.325, 0.753243, 400
0.005, 0.59, 0.960156, 400
0.006, 0.983, 1.13697, 400
0.007, 1.282, 1.08004, 400
0.008, 1.628, 1.23435, 400
0.009, 2.019, 1.23557, 400
0.01, 2.333, 1.32216, 400
0.011, 2.655, 1.29999, 400
0.012, 2.924, 1.4954, 400
0.013, 3.291, 1.61689, 400
0.014, 3.614, 1.78298, 400
0.015, 3.903, 1.79989, 400
0.016, 4.215, 1.80521, 400
0.017, 4.648, 1.96827, 400
0.018, 4.985, 1.90756, 400
0.019, 5.43, 2.08641, 400
0.02, 5.648, 2.01099, 400
0.021, 6.117, 2.24395, 400
0.022, 6.546, 2.45762, 400
0.023, 6.925, 2.60026, 400
0.024, 7.12, 2.54433, 400
0.025, 7.658, 2.75627, 400
0.026, 8.223, 3.13357, 400
0.027, 8.699, 3.2035, 400
0.028, 9.041, 3.23594, 400
0.029, 9.618, 3.5536, 400
0.03, 10.233, 3.90035, 400
0.031, 10.598, 3.87484, 400
0.032, 11.249, 4.40738, 400
0.033, 11.873, 4.32838, 400
0.034, 12.392, 4.42452, 400
0.035, 12.952, 5.53567, 400
0.036, 13.511, 5.27844, 400
0.037, 14.703, 5.68971, 400
0.038, 15.514, 6.20788, 400
0.039, 16.373, 7.17383, 400
0.04, 16.877, 6.99985, 400
0.041, 17.801, 8.9429, 400
0.042, 19.1, 12.8529, 400
0.043, 19.433, 8.18825, 400
0.044, 20.884, 11.4394, 400
0.045, 22.344, 9.62194, 400
0.046, 25.654, 51.0401, 400
0.047, 26.254, 63.0973, 400
0.048, 32.765, 110.14, 400
0.049, 36.484, 119.58, 400
0.05, 43.182, 141.568, 400
0.051, 46.423, 149.249, 400
0.052, 64.237, 223.234, 400
0.053, 68.798, 226.444, 400
0.054, 69.208, 207.434, 400
0.055, 123.162, 346.515, 400
0.056, 152.788, 394.68, 400
0.057, 187.028, 434.39, 400
0.058, 235.634, 487.777, 400
0.059, 321.092, 565.453, 400
0.06, 405.631, 607.289, 400
0.061, 482.357, 639.156, 400
0.062, 564.285, 647.304, 400
0.063, 658.347, 653.463, 400
0.064, 711.943, 628.999, 400
0.065, 808.117, 604.087, 400
0.066, 858.819, 552.649, 400
0.067, 945.375, 482.052, 400
0.068, 943.452, 421.75, 400
0.069, 985.699, 338.774, 400
0.07, 939.929, 294.7, 400
0.071, 909.46, 253.288, 400
0.072, 865.774, 204.351, 400
0.073, 810.512, 171.88, 400
0.074, 754.702, 171.675, 400
0.075, 695.293, 152.412, 400
0.076, 647.098, 131.832, 400
0.077, 615.36, 127.27, 400
0.078, 570.254, 108.204, 400
0.079, 535.22, 105.449, 400
0.08, 504.995, 93.2879, 400
0.081, 474.741, 86.6526, 400
0.082, 449.746, 78.4973, 400
0.083, 420.72, 72.6962, 400
0.084, 399.895, 67.5427, 400
0.085, 375.673, 63.0543, 400
0.086, 358.109, 59.6134, 400
0.087, 345.838, 55.6625, 400
0.088, 325.89, 53.0992, 400
0.089, 309.184, 47.0485, 400
0.09, 294.931, 44.8736, 400
0.091, 282.934, 41.7977, 400
0.092, 272.874, 41.0685, 400
0.093, 260.519, 36.6376, 400
0.094, 248.196, 34.4526, 400
0.095, 238.395, 33.0761, 400
0.096, 228.765, 30.8375, 400
0.097, 221.435, 32.3035, 400
0.098, 212.411, 28.6165, 400
0.099, 205.934, 27.3031, 400
0.1, 199.621, 26.5484, 400
0.101, 191.371, 25.8044, 400
0.102, 185.216, 24.319, 400
0.103, 178.849, 22.9566, 400
0.104, 172.425, 21.3543, 400
0.105, 168.664, 22.5172, 400
0.106, 162.705, 20.9959, 400
0.107, 157.424, 19.6216, 400
0.108, 153.414, 19.5711, 400
0.109, 149.115, 18.7847, 400
0.11, 145.892, 18.4006, 400
0.111, 141.297, 18.3678, 400
0.112, 138.15, 17.022, 400
0.113, 132.281, 15.409, 400
0.114, 129.101, 16.3279, 400
0.115, 126.659, 15.9303, 400
0.116, 124.615, 16.6788, 400
0.117, 121.321, 15.0651, 400
0.118, 117.916, 14.6705, 400
0.119, 114.219, 13.3671, 400
0.12, 112.119, 13.4363, 400
0.121, 109.269, 13.3006, 400
0.122, 106.468, 12.6491, 400
0.123, 104.432, 12.081, 400
0.124, 102.654, 11.8551, 400
0.125, 99.694, 11.4917, 400
0.126, 97.937, 11.7971, 400
0.127, 95.74, 10.8093, 400
0.128, 94.062, 11.2376, 400
0.129, 92.572, 10.882, 400
0.13, 90.928, 11.1045, 400
0.131, 87.899, 10.2137, 400
0.132, 87.158, 9.97001, 400
0.133, 85.138, 9.28434, 400
0.134, 83.698, 9.73893, 400
0.135, 82.683, 9.69673, 400
0.136, 81.23, 9.57388, 400
0.137, 79.243, 9.01853, 400
0.138, 78.165, 9.21172, 400
0.139, 75.965, 8.32273, 400
0.14, 75.336, 8.72279, 400
0.141, 74.382, 8.79023, 400
0.142, 73.074, 8.32674, 400
0.143, 71.78, 8.09689, 400
0.144, 70.348, 7.73957, 400
0.145, 69.28, 7.64641, 400
0.146, 68.741, 7.89075, 400
0.147, 67.514, 7.42952, 400
0.148, 66.576, 7.40299, 400
0.149, 65.416, 7.47295, 400

Processor time: 288869.

Wall time: 289237s.
